dataset_name,factor_id,descriptor_name,weight
ml1m,3,genre_film_noir,0.08505431562662125
ml1m,3,genre_horror,0.022529417648911476
ml1m,3,genre_musical,0.07730790227651596
ml1m,3,genre_mystery,0.04500598460435867
ml1m,3,genre_romance,0.05243413522839546
ml1m,3,genre_sci_fi,0.07271476835012436
ml1m,3,genre_thriller,0.08810973912477493
ml1m,3,genre_war,0.06616411358118057
ml1m,3,genre_western,9.99999993922529e-09
ml1m,4,genre_action,0.021776976063847542
ml1m,4,genre_adventure,0.03442412614822388
ml1m,4,genre_animation,0.02169855870306492
ml1m,4,genre_childrens,0.04092680290341377
ml1m,4,genre_comedy,0.01647416315972805
ml1m,4,genre_crime,0.018156230449676514
ml1m,4,genre_documentary,0.07692811638116837
ml1m,4,genre_drama,0.08174131065607071
ml1m,4,genre_fantasy,9.99999993922529e-09
ml1m,4,genre_film_noir,0.015736952424049377
ml1m,4,genre_horror,0.04123815894126892
ml1m,4,genre_musical,0.012201836332678795
ml1m,4,genre_mystery,0.05134674161672592
ml1m,4,genre_romance,0.042008768767118454
ml1m,4,genre_sci_fi,0.07674005627632141
ml1m,4,genre_thriller,0.008267231285572052
ml1m,4,genre_war,0.06601104140281677
ml1m,4,genre_western,0.0482812263071537
ml1m,5,genre_action,0.08359254151582718
ml1m,5,genre_adventure,0.06469342112541199
ml1m,5,genre_animation,0.025522083044052124
ml1m,5,genre_childrens,0.061891671270132065
ml1m,5,genre_comedy,0.004843843635171652
ml1m,5,genre_crime,0.018291061744093895
ml1m,5,genre_documentary,0.007280305493623018
ml1m,5,genre_drama,0.08893045037984848
ml1m,5,genre_fantasy,0.029886459931731224
ml1m,5,genre_film_noir,0.07399646192789078
ml1m,5,genre_horror,0.03361869975924492
ml1m,5,genre_musical,0.08480346947908401
ml1m,5,genre_mystery,0.08937032520771027
ml1m,5,genre_romance,0.07882802188396454
ml1m,5,genre_sci_fi,0.011943000368773937
ml1m,5,genre_thriller,0.014063969254493713
ml1m,5,genre_war,0.048648472875356674
ml1m,5,genre_western,0.06981165707111359
ml1m,6,genre_action,0.05068449303507805
ml1m,6,genre_adventure,0.02259526029229164
ml1m,6,genre_animation,0.012398120015859604
ml1m,6,genre_childrens,0.06950979679822922
ml1m,6,genre_comedy,0.008113246411085129
ml1m,6,genre_crime,0.08323104679584503
ml1m,6,genre_documentary,0.05027344077825546
ml1m,6,genre_drama,0.051219392567873
ml1m,6,genre_fantasy,0.07712297141551971
ml1m,6,genre_film_noir,0.07150898873806
ml1m,6,genre_horror,0.008004225790500641
ml1m,6,genre_musical,0.03583638742566109
ml1m,6,genre_mystery,0.020667333155870438
ml1m,6,genre_romance,0.023970140144228935
ml1m,6,genre_sci_fi,0.06403253972530365
ml1m,6,genre_thriller,0.035938188433647156
ml1m,6,genre_war,0.0016382986214011908
ml1m,6,genre_western,0.07891418039798737
ml1m,7,genre_action,0.08746751397848129
ml1m,7,genre_adventure,0.021549517288804054
ml1m,7,genre_animation,0.0742868110537529
ml1m,7,genre_childrens,0.011387014761567116
ml1m,7,genre_comedy,0.0335572324693203
ml1m,7,genre_crime,9.99999993922529e-09
ml1m,7,genre_documentary,0.03957632556557655
ml1m,7,genre_drama,0.027658015489578247
ml1m,7,genre_fantasy,0.09114791452884674
ml1m,7,genre_film_noir,9.99999993922529e-09
ml1m,7,genre_horror,0.05984688922762871
ml1m,7,genre_musical,0.006733310874551535
ml1m,7,genre_mystery,0.0683034360408783
ml1m,7,genre_romance,0.01254032738506794
ml1m,7,genre_sci_fi,0.09213709831237793
ml1m,7,genre_thriller,0.040103886276483536
ml1m,7,genre_war,0.009898382239043713
ml1m,7,genre_western,9.99999993922529e-09
ml1m,8,genre_action,0.024812936782836914
ml1m,8,genre_adventure,0.08771423250436783
ml1m,8,genre_animation,0.0916614830493927
ml1m,8,genre_childrens,0.0059401895850896835
ml1m,8,genre_comedy,0.06133441627025604
ml1m,8,genre_crime,0.07917894423007965
ml1m,8,genre_documentary,0.06372494250535965
ml1m,8,genre_drama,0.024781549349427223
ml1m,8,genre_fantasy,0.06260700523853302
ml1m,8,genre_film_noir,0.07137423753738403
ml1m,8,genre_horror,0.05739147961139679
ml1m,8,genre_musical,0.07631885260343552
ml1m,8,genre_mystery,0.07186391949653625
ml1m,8,genre_romance,0.017023634165525436
ml1m,8,genre_sci_fi,0.0026250258088111877
ml1m,8,genre_thriller,0.03879071772098541
ml1m,8,genre_war,0.09047576040029526
ml1m,8,genre_western,0.07354969531297684
ml1m,9,genre_action,0.08137498795986176
ml1m,9,genre_adventure,0.023348893970251083
ml1m,9,genre_animation,0.036444664001464844
ml1m,9,genre_childrens,0.031142879277467728
ml1m,9,genre_comedy,0.03385675698518753
ml1m,9,genre_crime,0.055663321167230606
ml1m,9,genre_documentary,0.013209665194153786
ml1m,9,genre_drama,0.07298939675092697
ml1m,9,genre_fantasy,0.017147105187177658
ml1m,9,genre_film_noir,0.06572528183460236
ml1m,9,genre_horror,0.07453884929418564
ml1m,9,genre_musical,0.04290750250220299
ml1m,9,genre_mystery,0.0877918154001236
ml1m,9,genre_romance,0.04099145159125328
ml1m,9,genre_sci_fi,0.0510624498128891
ml1m,9,genre_thriller,0.061705294996500015
ml1m,9,genre_war,0.07629457861185074
ml1m,9,genre_western,0.06165948882699013
ml1m,10,genre_action,0.09103082120418549
ml1m,10,genre_adventure,0.07380964607000351
ml1m,10,genre_animation,0.008829411119222641
ml1m,10,genre_childrens,0.02131406031548977
ml1m,10,genre_comedy,0.07852299511432648
ml1m,10,genre_crime,5.436962237581611e-05
ml1m,10,genre_documentary,0.08913903683423996
ml1m,10,genre_drama,0.05293696001172066
ml1m,10,genre_fantasy,0.05951189249753952
ml1m,10,genre_film_noir,0.003999422304332256
ml1m,10,genre_horror,0.037296876311302185
ml1m,10,genre_musical,0.03631472960114479
ml1m,10,genre_mystery,0.05835290625691414
ml1m,10,genre_romance,0.07756828516721725
ml1m,10,genre_sci_fi,0.07289150357246399
ml1m,10,genre_thriller,0.00041511512245051563
ml1m,10,genre_war,0.07602004706859589
ml1m,10,genre_western,0.07323096692562103
ml1m,11,genre_action,0.01073712669312954
ml1m,11,genre_adventure,0.01969282142817974
ml1m,11,genre_animation,0.07477521896362305
ml1m,11,genre_childrens,0.08737412840127945
ml1m,11,genre_comedy,0.06390596181154251
ml1m,11,genre_crime,0.07270984351634979
ml1m,11,genre_documentary,0.07481959462165833
ml1m,11,genre_drama,3.627108526416123e-06
ml1m,11,genre_fantasy,0.04094631224870682
ml1m,11,genre_film_noir,0.03148968145251274
ml1m,11,genre_horror,0.02333095856010914
ml1m,11,genre_musical,0.010356859304010868
ml1m,11,genre_mystery,0.08852799981832504
ml1m,11,genre_romance,0.049307823181152344
ml1m,11,genre_sci_fi,0.046998560428619385
ml1m,11,genre_thriller,0.0899684801697731
ml1m,11,genre_war,0.0437176339328289
ml1m,11,genre_western,0.083429254591465
ml1m,12,genre_action,0.024600358679890633
ml1m,12,genre_adventure,9.99999993922529e-09
ml1m,12,genre_animation,0.0479983314871788
ml1m,12,genre_childrens,0.08971893042325974
ml1m,12,genre_comedy,0.07726986706256866
ml1m,12,genre_crime,0.07975878566503525
ml1m,12,genre_documentary,0.056478872895240784
ml1m,12,genre_drama,0.027391856536269188
ml1m,12,genre_fantasy,0.01373816654086113
ml1m,12,genre_film_noir,0.08325261622667313
ml1m,12,genre_horror,0.07030769437551498
ml1m,12,genre_musical,0.06608418375253677
ml1m,12,genre_mystery,0.07118909060955048
ml1m,12,genre_romance,0.0527188815176487
ml1m,12,genre_sci_fi,0.01839282736182213
ml1m,12,genre_thriller,0.07889146357774734
ml1m,12,genre_war,0.08473803102970123
ml1m,12,genre_western,0.08505809307098389
ml1m,13,genre_action,0.02710474468767643
ml1m,13,genre_adventure,0.05314503610134125
ml1m,13,genre_animation,9.99999993922529e-09
ml1m,13,genre_childrens,0.07752430438995361
ml1m,13,genre_comedy,0.0847245529294014
ml1m,13,genre_crime,0.03307165950536728
ml1m,13,genre_documentary,0.03883802518248558
ml1m,13,genre_drama,0.03371231257915497
ml1m,13,genre_fantasy,0.055096499621868134
ml1m,13,genre_film_noir,0.08312282711267471
ml1m,13,genre_horror,0.03810475766658783
ml1m,13,genre_musical,0.011143030598759651
ml1m,13,genre_mystery,0.016569161787629128
ml1m,13,genre_romance,0.06948630511760712
ml1m,13,genre_sci_fi,0.09011286497116089
ml1m,13,genre_thriller,0.024236448109149933
ml1m,13,genre_war,9.99999993922529e-09
ml1m,13,genre_western,0.07774834334850311
ml1m,14,genre_action,0.06104065850377083
ml1m,14,genre_adventure,0.04714750126004219
ml1m,14,genre_animation,0.07389509677886963
ml1m,14,genre_childrens,0.042109135538339615
ml1m,14,genre_comedy,0.04472659155726433
ml1m,14,genre_crime,0.08662047982215881
ml1m,14,genre_documentary,0.025957681238651276
ml1m,14,genre_drama,0.01979581080377102
ml1m,14,genre_fantasy,0.059247903525829315
ml1m,14,genre_film_noir,0.08803406357765198
ml1m,14,genre_horror,0.05800802260637283
ml1m,14,genre_musical,0.03564581274986267
ml1m,14,genre_mystery,0.03368276730179787
ml1m,14,genre_romance,0.05832197889685631
ml1m,14,genre_sci_fi,0.00850597396492958
ml1m,14,genre_thriller,0.07308699190616608
ml1m,14,genre_war,0.025703273713588715
ml1m,14,genre_western,0.08057466149330139
ml1m,15,genre_action,0.09292274713516235
ml1m,15,genre_adventure,0.052615806460380554
ml1m,15,genre_animation,0.011954140849411488
ml1m,15,genre_childrens,0.08119263499975204
ml1m,15,genre_comedy,0.058329127728939056
ml1m,15,genre_crime,0.07082942873239517
ml1m,15,genre_documentary,0.03666949272155762
ml1m,15,genre_drama,0.0918850526213646
ml1m,15,genre_fantasy,0.09040297567844391
ml1m,15,genre_film_noir,0.08884241431951523
ml1m,15,genre_horror,0.05639873445034027
ml1m,15,genre_musical,0.0014005224220454693
ml1m,15,genre_mystery,0.05096816644072533
ml1m,15,genre_romance,0.08476471155881882
ml1m,15,genre_sci_fi,0.08954758197069168
ml1m,15,genre_thriller,0.07961392402648926
ml1m,15,genre_war,0.05931631103157997
ml1m,15,genre_western,0.007062756922096014
ml1m,16,genre_action,0.033242132514715195
ml1m,16,genre_adventure,0.038132794201374054
ml1m,16,genre_animation,0.049660295248031616
ml1m,16,genre_childrens,0.06435032188892365
ml1m,16,genre_comedy,0.09399043023586273
ml1m,16,genre_crime,0.07017457485198975
ml1m,16,genre_documentary,0.07132407277822495
ml1m,16,genre_drama,0.014710369519889355
ml1m,16,genre_fantasy,0.0374017059803009
ml1m,16,genre_film_noir,0.011132795363664627
ml1m,16,genre_horror,0.013865761458873749
ml1m,16,genre_musical,9.99999993922529e-09
ml1m,16,genre_mystery,0.048567116260528564
ml1m,16,genre_romance,9.99999993922529e-09
ml1m,16,genre_sci_fi,0.08324770629405975
ml1m,16,genre_thriller,0.08438249677419662
ml1m,16,genre_war,0.0011091725900769234
ml1m,16,genre_western,0.07111231982707977
ml1m,17,genre_action,0.028236953541636467
ml1m,17,genre_adventure,0.014794692397117615
ml1m,17,genre_animation,0.06265504658222198
ml1m,17,genre_childrens,0.037862006574869156
ml1m,17,genre_comedy,0.041272908449172974
ml1m,17,genre_crime,0.014346785843372345
ml1m,17,genre_documentary,0.037878818809986115
ml1m,17,genre_drama,0.05105214938521385
ml1m,17,genre_fantasy,0.07697630673646927
ml1m,17,genre_film_noir,0.01750604435801506
ml1m,17,genre_horror,0.051174696534872055
ml1m,17,genre_musical,0.01426099706441164
ml1m,17,genre_mystery,0.018618393689393997
ml1m,17,genre_romance,0.0018723559333011508
ml1m,17,genre_sci_fi,0.012889665551483631
ml1m,17,genre_thriller,0.07756300270557404
ml1m,17,genre_war,0.02724320814013481
ml1m,17,genre_western,0.06388905644416809
ml1m,18,genre_action,0.05315663293004036
ml1m,18,genre_adventure,0.04957941547036171
ml1m,18,genre_animation,0.0902215763926506
ml1m,18,genre_childrens,0.05319829285144806
ml1m,18,genre_comedy,0.0800880715250969
ml1m,18,genre_crime,0.042763590812683105
ml1m,18,genre_documentary,0.08573045581579208
ml1m,18,genre_drama,0.04169671609997749
ml1m,18,genre_fantasy,0.08698298782110214
ml1m,18,genre_film_noir,0.05225164070725441
ml1m,18,genre_horror,0.05925580859184265
ml1m,18,genre_musical,0.014318160712718964
ml1m,18,genre_mystery,0.0874885842204094
ml1m,18,genre_romance,0.09140578657388687
ml1m,18,genre_sci_fi,9.99999993922529e-09
ml1m,18,genre_thriller,0.05567426234483719
ml1m,18,genre_war,0.004319200292229652
ml1m,18,genre_western,0.08229872584342957
ml1m,19,genre_action,0.006783660966902971
ml1m,19,genre_adventure,0.07023707777261734
ml1m,19,genre_animation,0.017294758930802345
ml1m,19,genre_childrens,0.006903237663209438
ml1m,19,genre_comedy,0.06716874241828918
ml1m,19,genre_crime,0.035348087549209595
ml1m,19,genre_documentary,0.06497710198163986
ml1m,19,genre_drama,0.06707879900932312
ml1m,19,genre_fantasy,0.07946616411209106
ml1m,19,genre_film_noir,0.02662857249379158
ml1m,19,genre_horror,0.06070137396454811
ml1m,19,genre_musical,0.07672037929296494
ml1m,19,genre_mystery,0.05438695102930069
ml1m,19,genre_romance,0.061030514538288116
ml1m,19,genre_sci_fi,0.03827826306223869
ml1m,19,genre_thriller,0.07370167225599289
ml1m,19,genre_war,0.06217315420508385
ml1m,19,genre_western,0.03506579250097275
ml1m,20,genre_action,0.0009711109451018274
ml1m,20,genre_adventure,0.05836876109242439
ml1m,20,genre_animation,0.0007455412996932864
ml1m,20,genre_childrens,0.012921951711177826
ml1m,20,genre_comedy,0.018092384561896324
ml1m,20,genre_crime,0.03927464783191681
ml1m,20,genre_documentary,0.030725203454494476
ml1m,20,genre_drama,0.03435235098004341
ml1m,20,genre_fantasy,0.0041662598960101604
ml1m,20,genre_film_noir,0.00445937504991889
ml1m,20,genre_horror,0.017011506482958794
ml1m,20,genre_musical,0.05225973576307297
ml1m,20,genre_mystery,0.07033145427703857
ml1m,20,genre_romance,0.0119638005271554
ml1m,20,genre_sci_fi,0.0678999125957489
ml1m,20,genre_thriller,0.02912391722202301
ml1m,20,genre_war,0.08385398238897324
ml1m,20,genre_western,0.031417954713106155
ml1m,21,genre_action,0.02586529776453972
ml1m,21,genre_adventure,0.03836951404809952
ml1m,21,genre_animation,0.05847237631678581
ml1m,21,genre_childrens,0.08234415203332901
ml1m,21,genre_comedy,0.09121240675449371
ml1m,21,genre_crime,0.0321502685546875
ml1m,21,genre_documentary,0.08781062066555023
ml1m,21,genre_drama,0.011009716428816319
ml1m,21,genre_fantasy,0.08719149231910706
ml1m,21,genre_film_noir,0.06266537308692932
ml1m,21,genre_horror,0.04616405814886093
ml1m,21,genre_musical,0.08181097358465195
ml1m,21,genre_mystery,0.06017158180475235
ml1m,21,genre_romance,0.050225112587213516
ml1m,21,genre_sci_fi,0.001146203838288784
ml1m,21,genre_thriller,0.05009808763861656
ml1m,21,genre_war,0.024638131260871887
ml1m,21,genre_western,0.034487735480070114
ml1m,22,genre_action,0.005207114387303591
ml1m,22,genre_adventure,0.013106850907206535
ml1m,22,genre_animation,0.03203854709863663
ml1m,22,genre_childrens,0.02437048777937889
ml1m,22,genre_comedy,0.04477912187576294
ml1m,22,genre_crime,0.06894180923700333
ml1m,22,genre_documentary,0.06551207602024078
ml1m,22,genre_drama,0.04645378515124321
ml1m,22,genre_fantasy,0.08164800703525543
ml1m,22,genre_film_noir,0.04285360500216484
ml1m,22,genre_horror,0.034298717975616455
ml1m,22,genre_musical,0.04829932004213333
ml1m,22,genre_mystery,0.05535914748907089
ml1m,22,genre_romance,0.08671639114618301
ml1m,22,genre_sci_fi,9.99999993922529e-09
ml1m,22,genre_thriller,0.04609987884759903
ml1m,22,genre_war,0.026447515934705734
ml1m,22,genre_western,0.06031283363699913
ml1m,23,genre_action,0.009655097499489784
ml1m,23,genre_adventure,0.05739003047347069
ml1m,23,genre_animation,0.04038955271244049
ml1m,23,genre_childrens,9.99999993922529e-09
ml1m,23,genre_comedy,0.08352847397327423
ml1m,23,genre_crime,0.014357555657625198
ml1m,23,genre_documentary,0.0647115558385849
ml1m,23,genre_drama,0.056604962795972824
ml1m,23,genre_fantasy,9.99999993922529e-09
ml1m,23,genre_film_noir,0.06020257994532585
ml1m,23,genre_horror,0.04969599470496178
ml1m,23,genre_musical,0.06676697731018066
ml1m,23,genre_mystery,0.07345262914896011
ml1m,23,genre_romance,0.01261703111231327
ml1m,23,genre_sci_fi,0.021895576268434525
ml1m,23,genre_thriller,9.99999993922529e-09
ml1m,23,genre_war,0.03292076662182808
ml1m,23,genre_western,0.045377276837825775
ml1m,24,genre_action,0.018358789384365082
ml1m,24,genre_adventure,9.99999993922529e-09
ml1m,24,genre_animation,0.004018651321530342
ml1m,24,genre_childrens,0.08503983914852142
ml1m,24,genre_comedy,0.0741233304142952
ml1m,24,genre_crime,0.03699879348278046
ml1m,24,genre_documentary,0.03309016302227974
ml1m,24,genre_drama,0.081504225730896
ml1m,24,genre_fantasy,0.07845896482467651
ml1m,24,genre_film_noir,0.04532347992062569
ml1m,24,genre_horror,0.059790950268507004
ml1m,24,genre_musical,0.03394666686654091
ml1m,24,genre_mystery,0.010777399875223637
ml1m,24,genre_romance,0.0698338970541954
ml1m,24,genre_sci_fi,0.005538878031075001
ml1m,24,genre_thriller,0.08866356313228607
ml1m,24,genre_war,0.0903211459517479
ml1m,24,genre_western,0.014326712116599083
ml1m,25,genre_action,0.0017809071578085423
ml1m,25,genre_adventure,0.0494108647108078
ml1m,25,genre_animation,0.042110372334718704
ml1m,25,genre_childrens,0.049146633595228195
ml1m,25,genre_comedy,0.05960017815232277
ml1m,25,genre_crime,0.03282538056373596
ml1m,25,genre_documentary,0.078544482588768
ml1m,25,genre_drama,0.03369370475411415
ml1m,25,genre_fantasy,0.05708355829119682
ml1m,25,genre_film_noir,9.99999993922529e-09
ml1m,25,genre_horror,0.0505770780146122
ml1m,25,genre_musical,0.0010928146075457335
ml1m,25,genre_mystery,0.03575797379016876
ml1m,25,genre_romance,0.08569525927305222
ml1m,25,genre_sci_fi,0.06973059475421906
ml1m,25,genre_thriller,0.04685089737176895
ml1m,25,genre_war,0.033566903322935104
ml1m,25,genre_western,0.07030199468135834
ml1m,26,genre_action,0.003306725760921836
ml1m,26,genre_adventure,0.05735108628869057
ml1m,26,genre_animation,0.01626834087073803
ml1m,26,genre_childrens,0.055504210293293
ml1m,26,genre_comedy,0.0228870902210474
ml1m,26,genre_crime,0.08147191256284714
ml1m,26,genre_documentary,0.022156573832035065
ml1m,26,genre_drama,0.0410158596932888
ml1m,26,genre_fantasy,0.0018424144946038723
ml1m,26,genre_film_noir,0.009642383083701134
ml1m,26,genre_horror,0.0866938903927803
ml1m,26,genre_musical,0.01726735197007656
ml1m,26,genre_mystery,0.027631549164652824
ml1m,26,genre_romance,0.08158103376626968
ml1m,26,genre_sci_fi,0.0028661410324275494
ml1m,26,genre_thriller,0.05417311191558838
ml1m,26,genre_war,0.0152859752997756
ml1m,26,genre_western,9.99999993922529e-09
ml1m,27,genre_action,0.04030037671327591
ml1m,27,genre_adventure,0.07438213378190994
ml1m,27,genre_animation,0.07838306576013565
ml1m,27,genre_childrens,0.04921383783221245
ml1m,27,genre_comedy,0.01673261635005474
ml1m,27,genre_crime,0.012371872551739216
ml1m,27,genre_documentary,9.99999993922529e-09
ml1m,27,genre_drama,0.08136343210935593
ml1m,27,genre_fantasy,0.004083722364157438
ml1m,27,genre_film_noir,0.07931303977966309
ml1m,27,genre_horror,0.07494954019784927
ml1m,27,genre_musical,0.05416322499513626
ml1m,27,genre_mystery,0.0081816166639328
ml1m,27,genre_romance,0.0485970564186573
ml1m,27,genre_sci_fi,0.06349165737628937
ml1m,27,genre_thriller,0.0352461040019989
ml1m,27,genre_war,0.036657098680734634
ml1m,27,genre_western,0.01778649352490902
ml1m,28,genre_action,0.05244513601064682
ml1m,28,genre_adventure,0.03090468794107437
ml1m,28,genre_animation,0.08314811438322067
ml1m,28,genre_childrens,0.048052720725536346
ml1m,28,genre_comedy,0.006598504725843668
ml1m,28,genre_crime,0.036579377949237823
ml1m,28,genre_documentary,0.023880448192358017
ml1m,28,genre_drama,0.053364772349596024
ml1m,28,genre_fantasy,0.002415664726868272
ml1m,28,genre_film_noir,0.07640913873910904
ml1m,28,genre_horror,0.05747060477733612
ml1m,28,genre_musical,0.04782693460583687
ml1m,28,genre_mystery,0.055573366582393646
ml1m,28,genre_romance,0.0234660804271698
ml1m,28,genre_sci_fi,0.0901314839720726
ml1m,28,genre_thriller,0.04267019405961037
ml1m,28,genre_war,0.02516939491033554
ml1m,28,genre_western,0.06878034770488739
ml1m,29,genre_action,9.99999993922529e-09
ml1m,29,genre_adventure,9.99999993922529e-09
ml1m,29,genre_animation,0.027439774945378304
ml1m,29,genre_childrens,0.07675892114639282
ml1m,29,genre_comedy,0.059402238577604294
ml1m,29,genre_crime,0.008181336335837841
ml1m,29,genre_documentary,0.06102200224995613
ml1m,29,genre_drama,0.06030724570155144
ml1m,29,genre_fantasy,0.07527109980583191
ml1m,29,genre_film_noir,0.006340399384498596
ml1m,29,genre_horror,9.99999993922529e-09
ml1m,29,genre_musical,0.006225628312677145
ml1m,29,genre_mystery,0.029491068795323372
ml1m,29,genre_romance,0.005846735555678606
ml1m,29,genre_sci_fi,0.02088402770459652
ml1m,29,genre_thriller,0.027021782472729683
ml1m,29,genre_war,9.99999993922529e-09
ml1m,29,genre_western,0.06322094798088074
ml1m,30,genre_action,0.05895255133509636
ml1m,30,genre_adventure,0.009886025451123714
ml1m,30,genre_animation,0.056200530380010605
ml1m,30,genre_childrens,0.0022395867854356766
ml1m,30,genre_comedy,0.04320165142416954
ml1m,30,genre_crime,0.017422717064619064
ml1m,30,genre_documentary,0.018399596214294434
ml1m,30,genre_drama,0.07613596320152283
ml1m,30,genre_fantasy,0.013837328180670738
ml1m,30,genre_film_noir,0.02100982330739498
ml1m,30,genre_horror,0.015158806927502155
ml1m,30,genre_musical,0.03460872173309326
ml1m,30,genre_mystery,0.0852188691496849
ml1m,30,genre_romance,0.03821735084056854
ml1m,30,genre_sci_fi,0.022208256646990776
ml1m,30,genre_thriller,0.013152778148651123
ml1m,30,genre_war,0.03774581477046013
ml1m,30,genre_western,0.007058959454298019
