dataset_name,model_name,user_id,item_id,rank,score,dominant_factors_3,dominant_factors_5,dominant_factors_10,fidelity_at_2,fidelity_at_3,fidelity_at_5,fidelity_at_10
ml_latest_small,coupled_nmf,25,2160,9,5.192062854766846,"f26,f25,f27","f26,f25,f27,f9,f18","f26,f25,f27,f9,f18,f24,f6,f21,f3,f40",0.06565093994140625,0.09584119915962219,0.15392601490020752,0.2959352433681488
ml_latest_small,coupled_nmf,99,1204,2,5.543862819671631,"f14,f26,f34","f14,f26,f34,f38,f10","f14,f26,f34,f38,f10,f25,f21,f28,f18,f9",0.06653326749801636,0.09660963714122772,0.15585540235042572,0.2960985004901886
ml_latest_small,coupled_nmf,17,1104,9,4.549405097961426,"f15,f10,f1","f15,f10,f1,f3,f22","f15,f10,f1,f3,f22,f5,f40,f8,f26,f27",0.06394369155168533,0.09398902952671051,0.15337708592414856,0.29613152146339417
ml_latest_small,coupled_nmf,99,2160,8,5.363493919372559,"f26,f25,f24","f26,f25,f24,f1,f21","f26,f25,f24,f1,f21,f23,f11,f32,f28,f14",0.06414733827114105,0.09502794593572617,0.15572740137577057,0.29645389318466187
ml_latest_small,coupled_nmf,29,1104,7,4.6588263511657715,"f23,f26,f21","f23,f26,f21,f10,f15","f23,f26,f21,f10,f15,f4,f14,f38,f7,f6",0.06759814918041229,0.09881510585546494,0.15706248581409454,0.296535849571228
ml_latest_small,coupled_nmf,48,1235,4,4.839526176452637,"f7,f19,f22","f7,f19,f22,f40,f39","f7,f19,f22,f40,f39,f5,f30,f25,f18,f8",0.0642874538898468,0.09446372091770172,0.1539427787065506,0.29672858119010925
ml_latest_small,coupled_nmf,25,1104,8,5.2055344581604,"f26,f23,f3","f26,f23,f3,f39,f22","f26,f23,f3,f39,f22,f1,f5,f18,f15,f38",0.06480486690998077,0.09661848098039627,0.1558254063129425,0.2972016930580139
ml_latest_small,coupled_nmf,65,898,2,4.431973457336426,"f37,f11,f3","f37,f11,f3,f33,f29","f37,f11,f3,f33,f29,f20,f30,f24,f19,f12",0.062286440283060074,0.09273327887058258,0.1528882533311844,0.29774045944213867
ml_latest_small,coupled_nmf,92,1235,6,5.196059703826904,"f40,f2,f8","f40,f2,f8,f39,f38","f40,f2,f8,f39,f38,f16,f5,f21,f26,f1",0.06496238708496094,0.09529334306716919,0.15448357164859772,0.29797929525375366
ml_latest_small,coupled_nmf,49,1235,5,4.612386703491211,"f39,f35,f19","f39,f35,f19,f2,f32","f39,f35,f19,f2,f32,f22,f7,f1,f38,f28",0.06218750402331352,0.09320230036973953,0.15445609390735626,0.2980734407901764
ml_latest_small,coupled_nmf,65,1104,5,4.342012405395508,"f15,f1,f39","f15,f1,f39,f23,f38","f15,f1,f39,f23,f38,f10,f26,f3,f29,f11",0.0644838735461235,0.09475792199373245,0.15507929027080536,0.2981545031070709
ml_latest_small,coupled_nmf,48,2160,10,4.8079071044921875,"f18,f26,f27","f18,f26,f27,f30,f25","f18,f26,f27,f30,f25,f28,f13,f4,f21,f34",0.06251905113458633,0.0927659124135971,0.15255533158779144,0.2981996238231659
ml_latest_small,coupled_nmf,16,898,2,4.100350379943848,"f4,f22,f29","f4,f22,f29,f28,f11","f4,f22,f29,f28,f11,f23,f12,f33,f24,f14",0.062265876680612564,0.09308862686157227,0.15374305844306946,0.2982606887817383
ml_latest_small,coupled_nmf,70,1104,7,4.779906272888184,"f15,f23,f22","f15,f23,f22,f39,f18","f15,f23,f22,f39,f18,f36,f10,f1,f25,f14",0.06572694331407547,0.09802031517028809,0.1582268923521042,0.2984166443347931
ml_latest_small,coupled_nmf,60,2160,9,4.388935089111328,"f26,f28,f12","f26,f28,f12,f27,f25","f26,f28,f12,f27,f25,f40,f3,f17,f1,f30",0.06877169758081436,0.10063362866640091,0.16088257730007172,0.29874154925346375
ml_latest_small,coupled_nmf,88,2160,10,4.690940856933594,"f26,f28,f40","f26,f28,f40,f18,f27","f26,f28,f40,f18,f27,f8,f12,f32,f15,f36",0.06603848189115524,0.09670887887477875,0.1576349139213562,0.29927054047584534
ml_latest_small,coupled_nmf,16,1204,1,4.120967388153076,"f22,f12,f28","f22,f12,f28,f18,f9","f22,f12,f28,f18,f9,f14,f13,f10,f40,f6",0.06676192581653595,0.09764554351568222,0.15895728766918182,0.2993849813938141
ml_latest_small,coupled_nmf,97,1104,8,5.011981010437012,"f15,f1,f5","f15,f1,f5,f21,f4","f15,f1,f5,f21,f4,f27,f22,f26,f3,f35",0.06407243013381958,0.09550773352384567,0.15777653455734253,0.2996343672275543
ml_latest_small,coupled_nmf,53,1104,7,6.070915222167969,"f1,f4,f15","f1,f4,f15,f22,f21","f1,f4,f15,f22,f21,f18,f38,f40,f11,f26",0.06667523831129074,0.09767922759056091,0.15788865089416504,0.29972943663597107
