dataset_name,user_id,item_id,score,dominant_factors
ml1m,17,3022,4.8795857429504395,"f12,f9,f21"
ml1m,17,3306,4.877713203430176,"f21,f4,f26"
ml1m,17,670,4.875042915344238,"f26,f9,f12"
ml1m,18,923,5.28123140335083,"f5,f12,f20"
ml1m,18,912,5.248837471008301,"f5,f20,f12"
ml1m,18,527,5.239320278167725,"f5,f12,f20"
ml1m,18,858,5.214241981506348,"f5,f12,f9"
ml1m,18,1148,5.179080963134766,"f12,f5,f20"
ml1m,18,318,5.156140327453613,"f12,f22,f5"
ml1m,18,953,5.146796226501465,"f20,f5,f12"
ml1m,18,904,5.109376430511475,"f12,f5,f20"
ml1m,18,1250,5.097567081451416,"f5,f12,f20"
ml1m,18,2905,5.0890350341796875,"f12,f5,f20"
ml1m,19,2905,4.663869380950928,"f28,f11,f18"
ml1m,19,3338,4.488015651702881,"f29,f11,f28"
ml1m,19,669,4.402695655822754,"f29,f11,f28"
ml1m,19,670,4.382843017578125,"f11,f29,f15"
ml1m,19,214,4.353813171386719,"f11,f29,f28"
ml1m,19,668,4.3454909324646,"f29,f11,f18"
ml1m,19,3306,4.342568874359131,"f29,f15,f11"
ml1m,19,50,4.327794551849365,"f15,f28,f9"
ml1m,19,2329,4.314335823059082,"f28,f11,f17"
ml1m,19,3038,4.292767524719238,"f29,f18,f11"
ml1m,20,2905,5.151330947875977,"f28,f9,f1"
ml1m,20,3338,5.006497859954834,"f9,f1,f22"
ml1m,20,318,4.965123176574707,"f22,f9,f12"
ml1m,20,1148,4.934440612792969,"f9,f12,f22"
ml1m,20,527,4.912704944610596,"f22,f9,f20"
ml1m,20,669,4.878841876983643,"f1,f16,f9"
ml1m,20,260,4.865855693817139,"f22,f9,f24"
ml1m,20,670,4.861649513244629,"f26,f9,f16"
ml1m,20,3306,4.856753349304199,"f26,f16,f19"
ml1m,20,668,4.850826740264893,"f26,f12,f9"
ml1m,21,2905,3.8346924781799316,"f9,f28,f5"
ml1m,21,3338,3.741732120513916,"f9,f2,f15"
ml1m,21,1148,3.7338058948516846,"f9,f12,f5"
ml1m,21,50,3.696171283721924,"f9,f15,f12"
ml1m,21,318,3.6919071674346924,"f9,f22,f12"
ml1m,21,858,3.6730082035064697,"f9,f5,f15"
ml1m,21,260,3.669390916824341,"f9,f22,f5"
ml1m,21,750,3.6623024940490723,"f9,f15,f21"
ml1m,21,2019,3.6551709175109863,"f9,f12,f5"
ml1m,21,720,3.6464908123016357,"f9,f15,f5"
ml1m,22,1206,4.480633735656738,"f15,f9,f21"
ml1m,22,750,4.454916954040527,"f9,f15,f21"
ml1m,22,2959,4.387979507446289,"f9,f15,f19"
ml1m,22,923,4.348453998565674,"f15,f21,f9"
ml1m,22,1178,4.334925174713135,"f15,f21,f9"
ml1m,22,2019,4.333315849304199,"f21,f9,f15"
ml1m,22,1199,4.29265832901001,"f9,f15,f21"
ml1m,22,2905,4.285506725311279,"f9,f19,f15"
ml1m,22,1256,4.271081447601318,"f15,f9,f21"
ml1m,22,1148,4.263350009918213,"f9,f10,f12"
ml1m,23,2905,4.076012134552002,"f28,f11,f24"
ml1m,23,1036,3.9321327209472656,"f28,f24,f22"
ml1m,23,1198,3.90415096282959,"f22,f24,f28"
ml1m,23,1291,3.896022081375122,"f11,f28,f22"
ml1m,23,318,3.8603315353393555,"f28,f22,f9"
ml1m,23,1136,3.858929395675659,"f28,f9,f19"
ml1m,23,1196,3.849839210510254,"f11,f24,f9"
ml1m,23,669,3.83022403717041,"f29,f28,f11"
ml1m,23,214,3.82814621925354,"f11,f28,f29"
ml1m,23,670,3.826200485229492,"f26,f11,f28"
ml1m,24,2905,4.777890682220459,"f5,f7,f21"
ml1m,24,3338,4.71738338470459,"f7,f21,f15"
ml1m,24,2019,4.708024978637695,"f21,f12,f7"
ml1m,24,1148,4.696622371673584,"f7,f12,f5"
ml1m,24,923,4.694968223571777,"f21,f15,f5"
ml1m,24,1207,4.694697856903076,"f21,f7,f3"
ml1m,24,750,4.673800468444824,"f21,f15,f7"
ml1m,24,904,4.641453266143799,"f21,f15,f5"
ml1m,24,3022,4.636636734008789,"f7,f21,f12"
ml1m,24,913,4.6233086585998535,"f21,f15,f7"
ml1m,25,2905,4.792858600616455,"f11,f14,f18"
ml1m,25,3338,4.658962249755859,"f14,f7,f11"
ml1m,25,1148,4.556993007659912,"f9,f7,f11"
ml1m,25,318,4.554937839508057,"f22,f11,f9"
ml1m,25,669,4.544402122497559,"f14,f11,f29"
ml1m,25,527,4.535222053527832,"f22,f14,f9"
ml1m,25,3306,4.512579917907715,"f14,f26,f11"
ml1m,25,670,4.505366802215576,"f11,f26,f14"
ml1m,25,214,4.502789497375488,"f11,f14,f26"
ml1m,25,668,4.499488830566406,"f26,f14,f7"
ml1m,26,2905,3.9162731170654297,"f8,f14,f16"
ml1m,26,3338,3.7989723682403564,"f14,f27,f16"
ml1m,26,527,3.791508436203003,"f14,f20,f8"
ml1m,26,669,3.7515742778778076,"f16,f14,f27"
ml1m,26,2501,3.7502646446228027,"f16,f14,f8"
ml1m,26,214,3.7243049144744873,"f27,f16,f14"
ml1m,26,953,3.714627504348755,"f14,f20,f8"
ml1m,26,2609,3.7143568992614746,"f16,f14,f27"
ml1m,26,3147,3.695399284362793,"f16,f20,f18"
ml1m,26,670,3.6917459964752197,"f16,f27,f8"
ml1m,27,2905,4.574156284332275,"f9,f12,f17"
ml1m,27,2019,4.50247859954834,"f21,f12,f15"
ml1m,27,3338,4.492458343505859,"f15,f13,f9"
ml1m,27,1148,4.48662805557251,"f9,f12,f5"
ml1m,27,750,4.4773688316345215,"f15,f9,f21"
ml1m,27,1207,4.462881565093994,"f8,f30,f9"
ml1m,27,527,4.457503795623779,"f22,f9,f12"
ml1m,27,904,4.441342353820801,"f15,f21,f12"
ml1m,27,3022,4.433526039123535,"f12,f9,f15"
ml1m,27,1221,4.39963960647583,"f15,f21,f12"
ml1m,28,2905,4.343138694763184,"f12,f10,f9"
ml1m,28,2019,4.302744388580322,"f21,f12,f10"
ml1m,28,1148,4.291962623596191,"f12,f9,f10"
ml1m,28,750,4.282745838165283,"f21,f9,f15"
ml1m,28,923,4.281569004058838,"f21,f15,f12"
ml1m,28,3338,4.254400253295898,"f21,f30,f9"
ml1m,28,858,4.240706443786621,"f12,f21,f5"
ml1m,28,3022,4.225553035736084,"f12,f10,f21"
ml1m,28,1204,4.214825630187988,"f30,f12,f9"
ml1m,28,1178,4.214564800262451,"f21,f15,f30"
ml1m,29,2905,4.251444339752197,"f28,f24,f12"
ml1m,29,3338,4.133703231811523,"f27,f21,f2"
ml1m,29,669,4.032751083374023,"f21,f16,f27"
ml1m,29,670,4.012547492980957,"f24,f27,f16"
ml1m,29,527,4.01215934753418,"f22,f12,f9"
ml1m,29,1148,4.008974552154541,"f9,f12,f21"
ml1m,29,3306,3.988227128982544,"f21,f16,f27"
ml1m,29,668,3.9853904247283936,"f12,f26,f24"
ml1m,29,260,3.9846255779266357,"f22,f24,f9"
ml1m,29,214,3.9772517681121826,"f24,f27,f28"
ml1m,30,2905,4.070038795471191,"f12,f24,f22"
ml1m,30,260,3.9524405002593994,"f22,f12,f24"
ml1m,30,3338,3.9277732372283936,"f22,f12,f1"
ml1m,30,1148,3.8954780101776123,"f12,f22,f9"
ml1m,30,1207,3.8724005222320557,"f8,f12,f22"
ml1m,30,1262,3.868411064147949,"f22,f12,f5"
ml1m,30,858,3.864884853363037,"f12,f22,f5"
ml1m,30,669,3.833118200302124,"f22,f12,f1"
ml1m,30,953,3.8315072059631348,"f14,f12,f22"
ml1m,30,1198,3.825789451599121,"f22,f24,f5"
ml1m,31,2905,4.615688323974609,"f14,f11,f22"
ml1m,31,318,4.486247539520264,"f22,f28,f14"
ml1m,31,527,4.469814777374268,"f22,f14,f20"
ml1m,31,260,4.466451168060303,"f22,f11,f24"
ml1m,31,3338,4.459429740905762,"f14,f22,f11"
ml1m,31,1198,4.3656182289123535,"f22,f11,f14"
ml1m,31,1148,4.358839511871338,"f22,f11,f20"
ml1m,31,669,4.354177951812744,"f14,f11,f22"
ml1m,31,214,4.334706783294678,"f11,f14,f22"
ml1m,31,953,4.331973552703857,"f14,f20,f22"
ml1m,32,2905,4.263333797454834,"f17,f9,f12"
ml1m,32,3338,4.1681227684021,"f13,f27,f17"
ml1m,32,1148,4.1288161277771,"f9,f12,f10"
ml1m,32,3022,4.08090877532959,"f12,f17,f10"
ml1m,32,2019,4.073587894439697,"f12,f21,f13"
ml1m,32,527,4.072262287139893,"f22,f12,f9"
ml1m,32,1207,4.06954288482666,"f8,f3,f12"
ml1m,32,668,4.055964469909668,"f13,f12,f26"
ml1m,32,3306,4.055903434753418,"f17,f19,f13"
ml1m,32,669,4.053943634033203,"f13,f6,f10"
ml1m,33,2905,4.5768866539001465,"f24,f28,f18"
ml1m,33,318,4.472207546234131,"f24,f22,f28"
ml1m,33,1036,4.398802280426025,"f24,f28,f18"
ml1m,33,2028,4.395569324493408,"f24,f22,f28"
ml1m,33,3338,4.378398418426514,"f24,f5,f18"
ml1m,33,2571,4.369023323059082,"f24,f28,f22"
ml1m,33,1262,4.348362445831299,"f24,f5,f28"
ml1m,33,1200,4.331704139709473,"f24,f28,f5"
ml1m,33,669,4.283009052276611,"f24,f5,f6"
ml1m,33,3578,4.271170616149902,"f28,f24,f18"
ml1m,34,2905,5.02483606338501,"f12,f1,f22"
ml1m,34,527,4.96429967880249,"f22,f12,f20"
ml1m,34,260,4.909182071685791,"f22,f12,f9"
ml1m,34,3338,4.843926906585693,"f1,f22,f12"
ml1m,34,2028,4.802885055541992,"f22,f12,f1"
ml1m,34,953,4.763875484466553,"f20,f12,f14"
ml1m,34,1262,4.758788108825684,"f22,f12,f5"
ml1m,34,1198,4.758585453033447,"f22,f12,f1"
ml1m,34,1207,4.7533698081970215,"f12,f22,f20"
ml1m,34,50,4.752057075500488,"f12,f9,f22"
ml1m,35,923,4.400486946105957,"f21,f15,f9"
ml1m,35,750,4.395477771759033,"f21,f9,f15"
ml1m,35,922,4.257524490356445,"f21,f7,f15"
ml1m,35,858,4.254648685455322,"f21,f15,f9"
ml1m,35,3022,4.246767520904541,"f7,f21,f3"
ml1m,35,1204,4.230459213256836,"f21,f9,f15"
ml1m,35,1212,4.2227783203125,"f21,f15,f9"
ml1m,35,913,4.221991539001465,"f21,f7,f15"
ml1m,35,1178,4.200437545776367,"f21,f15,f7"
ml1m,35,1207,4.192747116088867,"f21,f3,f7"
ml1m,36,2905,5.267067909240723,"f18,f17,f28"
ml1m,36,3338,5.109111785888672,"f15,f1,f27"
ml1m,36,318,5.08648157119751,"f22,f12,f1"
ml1m,36,527,5.018871307373047,"f22,f12,f5"
ml1m,36,669,4.9787421226501465,"f15,f1,f17"
ml1m,36,1148,4.974612712860107,"f12,f5,f9"
ml1m,36,670,4.961448669433594,"f15,f17,f12"
ml1m,36,3306,4.947350025177002,"f15,f17,f12"
ml1m,36,50,4.946224212646484,"f12,f15,f9"
ml1m,36,668,4.941991806030273,"f12,f15,f8"
ml1m,37,2905,4.641505241394043,"f3,f1,f20"
ml1m,37,3338,4.533947944641113,"f3,f14,f1"
ml1m,37,527,4.532556056976318,"f3,f20,f22"
ml1m,37,1148,4.4850077629089355,"f3,f20,f8"
ml1m,37,1207,4.475952625274658,"f3,f8,f14"
ml1m,37,318,4.448831081390381,"f22,f3,f1"
ml1m,37,953,4.440618991851807,"f20,f14,f8"
ml1m,37,3022,4.439064979553223,"f3,f20,f17"
ml1m,37,669,4.417661666870117,"f14,f3,f20"
ml1m,37,3306,4.382805347442627,"f3,f14,f17"
ml1m,38,2905,4.691165924072266,"f17,f18,f20"
ml1m,38,318,4.57605504989624,"f22,f1,f24"
ml1m,38,527,4.569207191467285,"f22,f20,f14"
ml1m,38,3338,4.556896686553955,"f14,f22,f1"
ml1m,38,1148,4.463619232177734,"f22,f9,f20"
ml1m,38,1207,4.447959899902344,"f8,f14,f20"
ml1m,38,669,4.446932792663574,"f14,f20,f1"
ml1m,38,260,4.435652256011963,"f22,f24,f9"
ml1m,38,1262,4.419947624206543,"f22,f24,f20"
ml1m,38,3022,4.404484748840332,"f20,f17,f7"
ml1m,39,750,4.900224208831787,"f9,f21,f15"
ml1m,39,923,4.864474296569824,"f21,f9,f15"
ml1m,39,1148,4.857917785644531,"f9,f12,f10"
ml1m,39,2019,4.851521015167236,"f21,f9,f12"
ml1m,39,858,4.849532127380371,"f9,f21,f15"
ml1m,39,2905,4.825776100158691,"f9,f10,f12"
ml1m,39,1204,4.772373199462891,"f9,f30,f15"
ml1m,39,3338,4.768589973449707,"f9,f21,f7"
ml1m,39,3022,4.759826183319092,"f9,f10,f12"
ml1m,39,296,4.759040832519531,"f9,f15,f21"
ml1m,40,2905,4.599803924560547,"f12,f1,f24"
ml1m,40,3338,4.481337547302246,"f12,f27,f1"
ml1m,40,318,4.452737808227539,"f12,f22,f1"
ml1m,40,1148,4.430701732635498,"f12,f9,f7"
ml1m,40,527,4.413707733154297,"f12,f22,f1"
ml1m,40,858,4.3881449699401855,"f12,f15,f5"
ml1m,40,2019,4.386402130126953,"f12,f21,f7"
ml1m,40,1207,4.381546497344971,"f12,f8,f30"
ml1m,40,669,4.364110946655273,"f12,f1,f27"
ml1m,40,260,4.3553547859191895,"f22,f12,f24"
ml1m,41,2905,4.425505638122559,"f12,f10,f8"
ml1m,41,527,4.341297149658203,"f22,f12,f20"
ml1m,41,1148,4.32999849319458,"f12,f9,f10"
ml1m,41,3338,4.300853252410889,"f3,f7,f4"
ml1m,41,318,4.295566558837891,"f22,f12,f9"
ml1m,41,1207,4.2755279541015625,"f8,f3,f12"
ml1m,41,2019,4.25914192199707,"f12,f21,f10"
ml1m,41,3022,4.230282306671143,"f12,f10,f3"
ml1m,41,858,4.215897560119629,"f12,f5,f9"
ml1m,41,912,4.205329418182373,"f20,f8,f3"
ml1m,42,2905,4.771699905395508,"f28,f24,f11"
ml1m,42,3338,4.584835529327393,"f16,f14,f25"
ml1m,42,669,4.494335174560547,"f16,f25,f14"
ml1m,42,214,4.474875450134277,"f11,f24,f28"
ml1m,42,670,4.4698662757873535,"f24,f26,f11"
ml1m,42,3147,4.454542636871338,"f28,f24,f11"
ml1m,42,668,4.436002731323242,"f26,f24,f13"
ml1m,42,3306,4.424402236938477,"f16,f26,f29"
ml1m,42,110,4.416878700256348,"f28,f24,f22"
ml1m,42,1262,4.415181636810303,"f24,f28,f22"
ml1m,43,2905,5.393080711364746,"f9,f18,f20"
ml1m,43,3338,5.275494575500488,"f2,f27,f13"
ml1m,43,527,5.198906898498535,"f22,f20,f9"
ml1m,43,1148,5.181473731994629,"f9,f20,f22"
ml1m,43,318,5.166271686553955,"f22,f9,f24"
ml1m,43,1207,5.149740219116211,"f8,f20,f21"
ml1m,43,669,5.127760410308838,"f14,f20,f27"
ml1m,43,670,5.109796524047852,"f9,f13,f27"
ml1m,43,3306,5.108136177062988,"f16,f14,f21"
ml1m,43,2019,5.107954025268555,"f21,f9,f20"
ml1m,44,2905,4.686833381652832,"f11,f14,f22"
ml1m,44,3338,4.558428764343262,"f14,f11,f22"
ml1m,44,1207,4.524493217468262,"f14,f3,f22"
ml1m,44,669,4.430074214935303,"f14,f11,f22"
ml1m,44,1262,4.424308776855469,"f22,f14,f5"
ml1m,44,720,4.421947479248047,"f11,f14,f9"
ml1m,44,2028,4.42188024520874,"f22,f11,f3"
ml1m,44,3022,4.418838977813721,"f14,f3,f20"
ml1m,44,3306,4.416923522949219,"f14,f11,f3"
ml1m,44,2762,4.404294967651367,"f22,f11,f14"
ml1m,45,2905,3.894455671310425,"f5,f14,f20"
ml1m,45,3338,3.7883074283599854,"f14,f5,f20"
ml1m,45,953,3.7437961101531982,"f14,f20,f5"
ml1m,45,1148,3.7238526344299316,"f5,f20,f14"
ml1m,45,669,3.7067530155181885,"f14,f5,f16"
ml1m,45,3306,3.701833486557007,"f5,f14,f16"
ml1m,45,1207,3.7006008625030518,"f5,f14,f20"
ml1m,45,318,3.6806631088256836,"f22,f5,f14"
ml1m,45,214,3.6788268089294434,"f14,f5,f20"
ml1m,45,3022,3.6683244705200195,"f5,f20,f14"
ml1m,46,2905,6.245584964752197,"f6,f28,f26"
ml1m,46,3338,6.08034086227417,"f6,f29,f26"
ml1m,46,669,5.973446846008301,"f6,f29,f26"
ml1m,46,668,5.957915306091309,"f26,f6,f29"
ml1m,46,670,5.927931785583496,"f6,f26,f29"
ml1m,46,214,5.9036383628845215,"f6,f26,f29"
ml1m,46,3306,5.883878231048584,"f6,f26,f29"
ml1m,46,2609,5.823093414306641,"f6,f29,f26"
ml1m,46,3679,5.810982704162598,"f6,f29,f28"
ml1m,46,1178,5.8083038330078125,"f6,f21,f26"
ml1m,47,2905,4.259903430938721,"f10,f9,f1"
ml1m,47,3338,4.170531272888184,"f13,f21,f1"
ml1m,47,1148,4.14892053604126,"f9,f10,f12"
ml1m,47,2019,4.096167087554932,"f21,f12,f10"
ml1m,47,1207,4.093822479248047,"f21,f8,f14"
ml1m,47,3022,4.066445827484131,"f10,f12,f9"
ml1m,47,669,4.0533037185668945,"f10,f21,f14"
ml1m,47,923,4.042941570281982,"f21,f9,f10"
ml1m,47,750,4.040911674499512,"f21,f9,f15"
ml1m,47,670,4.038898468017578,"f13,f10,f9"
ml1m,48,2905,4.254021167755127,"f22,f28,f24"
ml1m,48,1198,4.135540962219238,"f22,f24,f5"
ml1m,48,2028,4.1197357177734375,"f22,f24,f28"
ml1m,48,3338,4.083552837371826,"f22,f9,f14"
ml1m,48,1148,4.082085132598877,"f9,f12,f22"
ml1m,48,2762,4.05249547958374,"f22,f28,f12"
ml1m,48,953,4.044880390167236,"f20,f14,f22"
ml1m,48,110,4.028329849243164,"f22,f28,f24"
ml1m,48,2324,4.004158973693848,"f22,f12,f5"
ml1m,48,669,3.984872579574585,"f22,f14,f20"
ml1m,49,2905,4.761030197143555,"f8,f20,f7"
ml1m,49,3338,4.695871353149414,"f7,f21,f15"
ml1m,49,1148,4.680828094482422,"f9,f7,f8"
ml1m,49,2019,4.662046432495117,"f21,f7,f15"
ml1m,49,923,4.659037113189697,"f21,f15,f9"
ml1m,49,1207,4.651447772979736,"f8,f21,f7"
