dataset_name,user_id,item_id,score,dominant_factors
ml_latest_small,8,1204,4.507411479949951,"f18,f22,f38"
ml_latest_small,8,2959,4.468517303466797,"f16,f38,f17"
ml_latest_small,8,898,4.459131717681885,"f37,f22,f40"
ml_latest_small,8,904,4.433257102966309,"f13,f22,f26"
ml_latest_small,8,750,4.416011333465576,"f40,f38,f22"
ml_latest_small,8,1235,4.413146018981934,"f40,f39,f22"
ml_latest_small,8,908,4.39949893951416,"f40,f22,f24"
ml_latest_small,8,1104,4.386683464050293,"f40,f15,f22"
ml_latest_small,8,318,4.377636432647705,"f13,f38,f36"
ml_latest_small,8,1223,4.376810073852539,"f22,f15,f40"
ml_latest_small,9,1204,4.810249328613281,"f38,f26,f17"
ml_latest_small,9,2959,4.786991119384766,"f16,f38,f17"
ml_latest_small,9,898,4.771782875061035,"f3,f36,f37"
ml_latest_small,9,904,4.739297866821289,"f26,f36,f14"
ml_latest_small,9,1235,4.708286762237549,"f40,f35,f25"
ml_latest_small,9,908,4.699553489685059,"f40,f21,f3"
ml_latest_small,9,318,4.692595481872559,"f36,f13,f38"
ml_latest_small,9,750,4.6798601150512695,"f35,f40,f38"
ml_latest_small,9,1104,4.679161071777344,"f15,f40,f35"
ml_latest_small,9,1223,4.660711288452148,"f15,f17,f22"
ml_latest_small,10,898,3.687011241912842,"f4,f28,f10"
ml_latest_small,10,1204,3.677340030670166,"f4,f28,f10"
ml_latest_small,10,7371,3.637056589126587,"f4,f10,f28"
ml_latest_small,10,1223,3.636441707611084,"f4,f28,f29"
ml_latest_small,10,904,3.6356916427612305,"f28,f10,f4"
ml_latest_small,10,1104,3.5921173095703125,"f4,f10,f29"
ml_latest_small,10,246,3.587716579437256,"f4,f25,f10"
ml_latest_small,10,922,3.5828726291656494,"f4,f29,f10"
ml_latest_small,10,76093,3.5632219314575195,"f4,f10,f24"
ml_latest_small,10,2160,3.5530953407287598,"f4,f28,f25"
ml_latest_small,11,1204,4.929359436035156,"f38,f18,f21"
ml_latest_small,11,898,4.890435218811035,"f33,f21,f1"
ml_latest_small,11,904,4.825392246246338,"f26,f1,f22"
ml_latest_small,11,1235,4.821077346801758,"f1,f21,f8"
ml_latest_small,11,2959,4.816461563110352,"f16,f38,f17"
ml_latest_small,11,908,4.811298847198486,"f21,f1,f3"
ml_latest_small,11,1104,4.778217315673828,"f1,f21,f38"
ml_latest_small,11,2160,4.771926403045654,"f21,f27,f1"
ml_latest_small,11,750,4.771579265594482,"f1,f38,f35"
ml_latest_small,11,1223,4.764176845550537,"f22,f9,f17"
ml_latest_small,12,1204,5.585182189941406,"f26,f18,f12"
ml_latest_small,12,898,5.561429500579834,"f30,f26,f37"
ml_latest_small,12,904,5.533807754516602,"f26,f13,f36"
ml_latest_small,12,2959,5.485552787780762,"f16,f26,f38"
ml_latest_small,12,1235,5.456315994262695,"f8,f26,f32"
ml_latest_small,12,1104,5.438732147216797,"f26,f23,f1"
ml_latest_small,12,908,5.438511371612549,"f26,f30,f40"
ml_latest_small,12,318,5.42693567276001,"f13,f36,f26"
ml_latest_small,12,2160,5.424626350402832,"f26,f28,f30"
ml_latest_small,12,1223,5.421119213104248,"f26,f28,f15"
ml_latest_small,13,1204,4.938290119171143,"f14,f26,f2"
ml_latest_small,13,898,4.911141395568848,"f33,f37,f14"
ml_latest_small,13,2959,4.904831886291504,"f16,f14,f5"
ml_latest_small,13,904,4.8893656730651855,"f26,f14,f13"
ml_latest_small,13,1235,4.830752372741699,"f2,f39,f35"
ml_latest_small,13,908,4.808818817138672,"f14,f40,f2"
ml_latest_small,13,750,4.792034149169922,"f2,f35,f13"
ml_latest_small,13,1104,4.7873029708862305,"f23,f1,f5"
ml_latest_small,13,260,4.786457538604736,"f2,f5,f13"
ml_latest_small,13,1223,4.7844929695129395,"f2,f11,f13"
ml_latest_small,14,1204,4.310653209686279,"f9,f10,f22"
ml_latest_small,14,898,4.300624847412109,"f33,f4,f29"
ml_latest_small,14,904,4.240180969238281,"f29,f10,f26"
ml_latest_small,14,1235,4.212276935577393,"f40,f7,f21"
ml_latest_small,14,908,4.206362724304199,"f40,f21,f3"
ml_latest_small,14,1223,4.2018022537231445,"f9,f15,f29"
ml_latest_small,14,1104,4.1984171867370605,"f15,f4,f40"
ml_latest_small,14,7371,4.1949567794799805,"f10,f29,f30"
ml_latest_small,14,2959,4.179790496826172,"f16,f38,f14"
ml_latest_small,14,750,4.177918434143066,"f40,f35,f21"
ml_latest_small,15,1204,4.080883502960205,"f26,f34,f9"
ml_latest_small,15,318,4.062725067138672,"f34,f13,f26"
ml_latest_small,15,904,4.007160186767578,"f26,f34,f13"
ml_latest_small,15,898,4.0071210861206055,"f34,f26,f30"
ml_latest_small,15,2160,3.947255849838257,"f26,f34,f32"
ml_latest_small,15,1223,3.9463882446289062,"f26,f34,f9"
ml_latest_small,15,778,3.9462709426879883,"f34,f26,f11"
ml_latest_small,15,1235,3.931299924850464,"f32,f26,f1"
ml_latest_small,15,1221,3.9087328910827637,"f26,f13,f34"
ml_latest_small,15,5618,3.90596604347229,"f32,f17,f26"
ml_latest_small,16,1204,4.120967388153076,"f22,f12,f28"
ml_latest_small,16,898,4.100350379943848,"f4,f22,f29"
ml_latest_small,16,904,4.080197334289551,"f13,f12,f29"
ml_latest_small,16,1235,4.028779029846191,"f39,f22,f40"
ml_latest_small,16,1104,4.02160120010376,"f15,f23,f1"
ml_latest_small,16,908,4.021533966064453,"f40,f22,f21"
ml_latest_small,16,750,4.015777111053467,"f31,f40,f22"
ml_latest_small,16,1945,4.0019707679748535,"f31,f23,f12"
ml_latest_small,16,7371,3.9999701976776123,"f15,f13,f27"
ml_latest_small,16,2160,3.9978907108306885,"f12,f28,f40"
ml_latest_small,17,1204,4.708633899688721,"f2,f22,f10"
ml_latest_small,17,898,4.663836479187012,"f37,f3,f28"
ml_latest_small,17,1235,4.612429618835449,"f2,f8,f32"
ml_latest_small,17,1223,4.593734264373779,"f2,f15,f22"
ml_latest_small,17,908,4.578061103820801,"f40,f3,f2"
ml_latest_small,17,260,4.575525760650635,"f2,f5,f10"
ml_latest_small,17,318,4.562650203704834,"f13,f2,f37"
ml_latest_small,17,2160,4.55023193359375,"f32,f8,f27"
ml_latest_small,17,1104,4.549405097961426,"f15,f10,f1"
ml_latest_small,17,7371,4.532878875732422,"f27,f15,f10"
ml_latest_small,18,1204,4.479739189147949,"f9,f18,f26"
ml_latest_small,18,2959,4.475417137145996,"f16,f17,f14"
ml_latest_small,18,898,4.421850204467773,"f3,f30,f36"
ml_latest_small,18,904,4.416845798492432,"f26,f13,f36"
ml_latest_small,18,858,4.405512809753418,"f9,f14,f6"
ml_latest_small,18,1945,4.33550500869751,"f17,f36,f6"
ml_latest_small,18,1235,4.319511890411377,"f17,f2,f16"
ml_latest_small,18,750,4.318829536437988,"f13,f2,f6"
ml_latest_small,18,1104,4.311087608337402,"f3,f26,f9"
ml_latest_small,18,5618,4.3099212646484375,"f17,f32,f16"
ml_latest_small,19,5952,3.9296727180480957,"f10,f22,f32"
ml_latest_small,19,318,3.8698642253875732,"f2,f37,f10"
ml_latest_small,19,1204,3.8612728118896484,"f22,f10,f2"
ml_latest_small,19,1221,3.844510078430176,"f2,f37,f10"
ml_latest_small,19,4973,3.833387613296509,"f22,f26,f37"
ml_latest_small,19,912,3.817595958709717,"f21,f22,f2"
ml_latest_small,19,1276,3.797062397003174,"f22,f21,f10"
ml_latest_small,19,898,3.7654871940612793,"f22,f37,f10"
ml_latest_small,19,1235,3.7653005123138428,"f22,f2,f10"
ml_latest_small,19,5618,3.7596073150634766,"f32,f22,f21"
ml_latest_small,20,318,4.94026517868042,"f37,f13,f16"
ml_latest_small,20,904,4.8502397537231445,"f26,f37,f6"
ml_latest_small,20,527,4.849889755249023,"f1,f6,f40"
ml_latest_small,20,2959,4.847723960876465,"f16,f37,f26"
ml_latest_small,20,1204,4.8432416915893555,"f37,f26,f3"
ml_latest_small,20,898,4.809922695159912,"f37,f3,f26"
ml_latest_small,20,541,4.7953901290893555,"f6,f40,f26"
ml_latest_small,20,1276,4.79155158996582,"f37,f6,f40"
ml_latest_small,20,912,4.788481712341309,"f3,f21,f40"
ml_latest_small,20,1221,4.786767959594727,"f37,f16,f13"
ml_latest_small,21,898,4.149797439575195,"f4,f28,f22"
ml_latest_small,21,1204,4.104191780090332,"f28,f4,f22"
ml_latest_small,21,7371,4.078729629516602,"f4,f28,f27"
ml_latest_small,21,246,4.032660484313965,"f4,f28,f27"
ml_latest_small,21,1223,4.007551193237305,"f4,f28,f22"
ml_latest_small,21,54001,4.005800247192383,"f4,f27,f24"
ml_latest_small,21,1272,4.000875949859619,"f4,f28,f25"
ml_latest_small,21,44195,3.995911121368408,"f28,f4,f25"
ml_latest_small,21,56782,3.9782400131225586,"f28,f4,f27"
ml_latest_small,21,2160,3.955209970474243,"f28,f4,f27"
ml_latest_small,22,1204,3.2000648975372314,"f40,f38,f28"
ml_latest_small,22,750,3.186739921569824,"f40,f13,f38"
ml_latest_small,22,912,3.1638357639312744,"f40,f13,f22"
ml_latest_small,22,904,3.1448192596435547,"f13,f28,f22"
ml_latest_small,22,2324,3.1348679065704346,"f40,f13,f22"
ml_latest_small,22,1276,3.1345324516296387,"f40,f13,f22"
ml_latest_small,22,260,3.134305953979492,"f40,f13,f10"
ml_latest_small,22,1221,3.1241512298583984,"f13,f40,f16"
ml_latest_small,22,1136,3.1120738983154297,"f40,f22,f6"
ml_latest_small,22,898,3.106713056564331,"f40,f28,f22"
ml_latest_small,23,2959,4.056940078735352,"f16,f14,f38"
ml_latest_small,23,1204,4.0285539627075195,"f26,f6,f14"
ml_latest_small,23,904,3.9872307777404785,"f26,f6,f14"
ml_latest_small,23,898,3.9819722175598145,"f26,f14,f6"
ml_latest_small,23,318,3.936718702316284,"f13,f6,f14"
ml_latest_small,23,527,3.9291722774505615,"f6,f14,f26"
ml_latest_small,23,908,3.917912721633911,"f26,f14,f40"
ml_latest_small,23,1945,3.913752555847168,"f6,f26,f31"
ml_latest_small,23,1235,3.9122567176818848,"f6,f26,f15"
ml_latest_small,23,1223,3.9064126014709473,"f15,f26,f6"
ml_latest_small,24,1204,4.2826924324035645,"f12,f14,f21"
ml_latest_small,24,898,4.2740936279296875,"f37,f21,f33"
ml_latest_small,24,2959,4.254493713378906,"f16,f38,f14"
ml_latest_small,24,904,4.2435503005981445,"f14,f12,f13"
ml_latest_small,24,1235,4.2021613121032715,"f39,f16,f8"
ml_latest_small,24,908,4.195066452026367,"f21,f40,f14"
ml_latest_small,24,1104,4.187220573425293,"f23,f1,f21"
ml_latest_small,24,750,4.171506404876709,"f35,f38,f39"
ml_latest_small,24,7371,4.163510322570801,"f27,f35,f21"
ml_latest_small,24,527,4.152009010314941,"f1,f11,f27"
ml_latest_small,25,1204,5.366965293884277,"f26,f18,f22"
ml_latest_small,25,898,5.319621562957764,"f3,f30,f26"
ml_latest_small,25,2959,5.297245502471924,"f16,f38,f14"
ml_latest_small,25,904,5.292004585266113,"f26,f14,f22"
ml_latest_small,25,1235,5.243502616882324,"f39,f22,f7"
ml_latest_small,25,908,5.2374114990234375,"f3,f40,f26"
ml_latest_small,25,318,5.215611934661865,"f13,f38,f36"
ml_latest_small,25,1104,5.2055344581604,"f26,f23,f3"
ml_latest_small,25,2160,5.192062854766846,"f26,f25,f27"
ml_latest_small,25,750,5.18946647644043,"f39,f24,f38"
ml_latest_small,26,1204,4.110814094543457,"f6,f37,f18"
ml_latest_small,26,898,4.101688385009766,"f37,f33,f24"
ml_latest_small,26,2959,4.094352722167969,"f16,f14,f17"
ml_latest_small,26,904,4.0848069190979,"f6,f26,f14"
ml_latest_small,26,1235,4.0273661613464355,"f40,f39,f7"
ml_latest_small,26,318,4.024684906005859,"f37,f16,f36"
ml_latest_small,26,908,4.01751708984375,"f40,f24,f14"
ml_latest_small,26,1104,4.011354446411133,"f23,f1,f40"
ml_latest_small,26,1223,4.001323223114014,"f6,f2,f7"
ml_latest_small,26,750,3.9998931884765625,"f40,f24,f6"
ml_latest_small,27,1204,4.39996337890625,"f18,f25,f37"
ml_latest_small,27,898,4.356098175048828,"f37,f33,f20"
ml_latest_small,27,2324,4.313776969909668,"f1,f14,f40"
ml_latest_small,27,904,4.303255081176758,"f37,f2,f25"
ml_latest_small,27,908,4.294380187988281,"f40,f1,f25"
ml_latest_small,27,1235,4.2786784172058105,"f8,f27,f25"
ml_latest_small,27,318,4.264204502105713,"f37,f2,f13"
ml_latest_small,27,1272,4.254464149475098,"f25,f27,f40"
ml_latest_small,27,2160,4.250602722167969,"f27,f25,f8"
ml_latest_small,27,527,4.238028526306152,"f1,f27,f2"
ml_latest_small,28,1204,3.623591423034668,"f18,f37,f2"
ml_latest_small,28,260,3.619046449661255,"f2,f7,f18"
ml_latest_small,28,1223,3.5508599281311035,"f2,f18,f28"
ml_latest_small,28,904,3.5401928424835205,"f2,f37,f6"
ml_latest_small,28,750,3.5143344402313232,"f2,f6,f1"
ml_latest_small,28,1235,3.474172592163086,"f2,f7,f18"
ml_latest_small,28,1148,3.4737753868103027,"f37,f2,f18"
ml_latest_small,28,2160,3.454740047454834,"f18,f28,f6"
ml_latest_small,28,2324,3.436033010482788,"f1,f37,f18"
ml_latest_small,28,1272,3.421698570251465,"f18,f37,f25"
ml_latest_small,29,898,4.77989387512207,"f30,f28,f14"
ml_latest_small,29,904,4.759065628051758,"f26,f14,f28"
ml_latest_small,29,1235,4.694639205932617,"f7,f21,f28"
ml_latest_small,29,908,4.692181587219238,"f21,f14,f30"
ml_latest_small,29,1223,4.665046215057373,"f28,f26,f7"
ml_latest_small,29,2160,4.664120674133301,"f28,f26,f21"
ml_latest_small,29,1104,4.6588263511657715,"f23,f26,f21"
ml_latest_small,29,2959,4.652473449707031,"f14,f38,f26"
ml_latest_small,29,7371,4.649701118469238,"f30,f28,f7"
ml_latest_small,29,1272,4.646734714508057,"f14,f30,f25"
ml_latest_small,30,1204,5.279838562011719,"f10,f38,f28"
ml_latest_small,30,898,5.259734630584717,"f3,f24,f37"
ml_latest_small,30,904,5.200887203216553,"f10,f28,f12"
ml_latest_small,30,2959,5.15076208114624,"f16,f38,f5"
ml_latest_small,30,908,5.14814567565918,"f3,f40,f24"
ml_latest_small,30,1235,5.1423163414001465,"f39,f40,f22"
ml_latest_small,30,1104,5.126293182373047,"f23,f3,f10"
ml_latest_small,30,750,5.105309009552002,"f38,f24,f39"
ml_latest_small,30,1223,5.103148937225342,"f28,f22,f9"
ml_latest_small,30,2160,5.094884872436523,"f28,f24,f12"
ml_latest_small,31,1204,4.757687091827393,"f26,f28,f10"
ml_latest_small,31,898,4.746635913848877,"f4,f33,f28"
ml_latest_small,31,904,4.702058792114258,"f26,f28,f10"
ml_latest_small,31,908,4.648552417755127,"f3,f26,f1"
ml_latest_small,31,1235,4.610173225402832,"f8,f1,f28"
ml_latest_small,31,2160,4.603604316711426,"f26,f28,f8"
ml_latest_small,31,1104,4.601200103759766,"f4,f23,f1"
ml_latest_small,31,1223,4.581371784210205,"f4,f28,f26"
ml_latest_small,31,930,4.577212333679199,"f26,f4,f8"
ml_latest_small,31,1272,4.57544469833374,"f4,f14,f3"
ml_latest_small,32,2959,4.719785213470459,"f16,f14,f38"
ml_latest_small,32,1204,4.646457672119141,"f18,f6,f14"
ml_latest_small,32,898,4.621087074279785,"f37,f24,f14"
ml_latest_small,32,904,4.589763641357422,"f6,f14,f26"
ml_latest_small,32,858,4.570766448974609,"f6,f37,f14"
ml_latest_small,32,750,4.539857864379883,"f6,f24,f40"
ml_latest_small,32,1235,4.528149127960205,"f40,f6,f39"
ml_latest_small,32,1104,4.521822929382324,"f6,f18,f40"
ml_latest_small,32,908,4.514910697937012,"f40,f24,f14"
ml_latest_small,32,1223,4.505302429199219,"f6,f18,f29"
ml_latest_small,33,1204,4.502285957336426,"f2,f21,f12"
ml_latest_small,33,898,4.501778602600098,"f21,f33,f37"
ml_latest_small,33,904,4.461621284484863,"f2,f26,f12"
ml_latest_small,33,1235,4.426117897033691,"f2,f15,f21"
ml_latest_small,33,2959,4.424557685852051,"f16,f26,f15"
ml_latest_small,33,908,4.407258987426758,"f21,f2,f26"
ml_latest_small,33,1223,4.398283004760742,"f15,f2,f7"
ml_latest_small,33,750,4.384174346923828,"f2,f21,f24"
ml_latest_small,33,1104,4.376998424530029,"f15,f21,f26"
ml_latest_small,33,1219,4.372748851776123,"f26,f15,f21"
ml_latest_small,34,898,4.210719108581543,"f24,f4,f28"
ml_latest_small,34,1204,4.16132116317749,"f28,f9,f24"
ml_latest_small,34,908,4.064389705657959,"f24,f21,f14"
ml_latest_small,34,904,4.042588710784912,"f26,f14,f28"
ml_latest_small,34,1223,4.039413928985596,"f4,f28,f9"
ml_latest_small,34,2160,4.033806800842285,"f24,f28,f9"
ml_latest_small,34,7371,4.029608726501465,"f24,f4,f20"
ml_latest_small,34,1104,4.017643928527832,"f4,f24,f23"
ml_latest_small,34,1945,4.016125679016113,"f4,f23,f24"
ml_latest_small,34,930,4.014439582824707,"f24,f4,f9"
ml_latest_small,35,2959,5.173637866973877,"f16,f17,f38"
ml_latest_small,35,1204,5.166437149047852,"f18,f17,f14"
ml_latest_small,35,898,5.155677318572998,"f33,f29,f21"
ml_latest_small,35,904,5.070457458496094,"f26,f14,f29"
ml_latest_small,35,1235,5.063274383544922,"f16,f32,f17"
ml_latest_small,35,908,5.0518341064453125,"f21,f33,f40"
ml_latest_small,35,1104,5.044792175292969,"f15,f18,f21"
ml_latest_small,35,318,5.024870872497559,"f13,f16,f14"
ml_latest_small,35,2160,5.017703056335449,"f27,f17,f18"
ml_latest_small,35,7371,5.017429351806641,"f27,f15,f20"
ml_latest_small,36,1204,3.1845169067382812,"f14,f22,f26"
ml_latest_small,36,2959,3.155946969985962,"f16,f14,f38"
ml_latest_small,36,898,3.1486244201660156,"f30,f14,f22"
ml_latest_small,36,904,3.1372530460357666,"f26,f14,f22"
ml_latest_small,36,1235,3.105624198913574,"f16,f22,f40"
ml_latest_small,36,750,3.088439464569092,"f35,f22,f40"
ml_latest_small,36,1104,3.0850303173065186,"f23,f26,f22"
ml_latest_small,36,1223,3.078516960144043,"f22,f26,f28"
ml_latest_small,36,1276,3.0725231170654297,"f14,f21,f22"
ml_latest_small,36,7371,3.0660934448242188,"f30,f35,f21"
ml_latest_small,37,1204,5.007168769836426,"f18,f17,f37"
ml_latest_small,37,898,4.981051445007324,"f37,f5,f33"
ml_latest_small,37,2959,4.928995132446289,"f17,f5,f16"
ml_latest_small,37,904,4.920924663543701,"f26,f5,f37"
ml_latest_small,37,1235,4.908909797668457,"f7,f35,f32"
ml_latest_small,37,1104,4.877186298370361,"f1,f23,f5"
ml_latest_small,37,908,4.875699996948242,"f40,f21,f3"
ml_latest_small,37,2160,4.862993240356445,"f17,f18,f25"
ml_latest_small,37,1223,4.856271266937256,"f17,f7,f29"
ml_latest_small,37,750,4.84031867980957,"f35,f1,f40"
ml_latest_small,38,2959,4.188695430755615,"f16,f39,f26"
ml_latest_small,38,1204,4.147517204284668,"f26,f6,f18"
ml_latest_small,38,898,4.101029396057129,"f33,f26,f20"
ml_latest_small,38,904,4.087122917175293,"f26,f6,f39"
ml_latest_small,38,1235,4.085587501525879,"f39,f19,f25"
ml_latest_small,38,4973,4.0610761642456055,"f26,f6,f31"
ml_latest_small,38,541,4.046582221984863,"f6,f26,f25"
ml_latest_small,38,908,4.042553424835205,"f26,f21,f40"
ml_latest_small,38,2160,4.0321879386901855,"f26,f25,f6"
ml_latest_small,38,1104,4.027838706970215,"f26,f39,f6"
ml_latest_small,39,2959,4.608782768249512,"f38,f39,f16"
ml_latest_small,39,1204,4.558943748474121,"f10,f38,f26"
ml_latest_small,39,898,4.537018775939941,"f10,f15,f26"
ml_latest_small,39,1235,4.508065223693848,"f39,f15,f32"
ml_latest_small,39,904,4.504795074462891,"f26,f39,f10"
ml_latest_small,39,908,4.487294673919678,"f40,f39,f21"
ml_latest_small,39,750,4.469178199768066,"f39,f38,f40"
ml_latest_small,39,1104,4.455770492553711,"f15,f39,f10"
ml_latest_small,39,5618,4.450599670410156,"f17,f32,f15"
ml_latest_small,39,1223,4.438288688659668,"f15,f26,f39"
ml_latest_small,40,2959,4.859829902648926,"f16,f39,f6"
ml_latest_small,40,904,4.8262410163879395,"f29,f39,f13"
ml_latest_small,40,4973,4.796319961547852,"f39,f6,f31"
ml_latest_small,40,1204,4.795395851135254,"f10,f6,f37"
ml_latest_small,40,898,4.745831489562988,"f37,f29,f10"
ml_latest_small,40,1235,4.717066287994385,"f39,f8,f6"
ml_latest_small,40,750,4.707768440246582,"f39,f29,f6"
ml_latest_small,40,1221,4.706132888793945,"f13,f39,f29"
ml_latest_small,40,1104,4.701628684997559,"f39,f29,f10"
ml_latest_small,40,1223,4.699428558349609,"f29,f6,f13"
ml_latest_small,41,527,3.909646987915039,"f26,f6,f11"
ml_latest_small,41,1204,3.7799835205078125,"f26,f32,f18"
ml_latest_small,41,1148,3.777625322341919,"f26,f32,f37"
ml_latest_small,41,318,3.7567696571350098,"f26,f2,f37"
ml_latest_small,41,904,3.7303178310394287,"f26,f32,f6"
ml_latest_small,41,1199,3.6924619674682617,"f32,f14,f26"
ml_latest_small,41,912,3.6862049102783203,"f32,f26,f2"
ml_latest_small,41,1235,3.6842403411865234,"f32,f26,f8"
ml_latest_small,41,898,3.6824779510498047,"f26,f32,f30"
ml_latest_small,41,1272,3.679637908935547,"f30,f32,f26"
ml_latest_small,42,1204,4.797950744628906,"f18,f21,f22"
ml_latest_small,42,898,4.742485046386719,"f36,f21,f30"
ml_latest_small,42,7371,4.713956832885742,"f27,f36,f21"
ml_latest_small,42,1223,4.670105457305908,"f22,f29,f18"
ml_latest_small,42,1272,4.668360710144043,"f18,f30,f19"
ml_latest_small,42,2160,4.636543273925781,"f21,f27,f18"
ml_latest_small,42,1104,4.630216598510742,"f36,f18,f21"
ml_latest_small,42,1235,4.630014419555664,"f21,f27,f22"
ml_latest_small,42,904,4.621227264404297,"f36,f29,f22"
ml_latest_small,42,2324,4.610321998596191,"f14,f27,f17"
ml_latest_small,43,1204,5.794910430908203,"f28,f22,f25"
ml_latest_small,43,898,5.780094146728516,"f28,f33,f4"
ml_latest_small,43,904,5.724157333374023,"f28,f26,f22"
ml_latest_small,43,908,5.682000160217285,"f3,f22,f25"
ml_latest_small,43,1235,5.6553802490234375,"f25,f28,f35"
ml_latest_small,43,2160,5.654973983764648,"f28,f25,f27"
ml_latest_small,43,1104,5.649782180786133,"f4,f1,f27"
ml_latest_small,43,7371,5.640583038330078,"f27,f28,f35"
ml_latest_small,43,1223,5.638671398162842,"f28,f4,f22"
ml_latest_small,43,246,5.617411136627197,"f4,f25,f12"
ml_latest_small,44,2959,4.7510857582092285,"f16,f14,f38"
ml_latest_small,44,1204,4.739151954650879,"f22,f12,f14"
ml_latest_small,44,898,4.694503307342529,"f22,f12,f11"
ml_latest_small,44,904,4.680582046508789,"f26,f12,f22"
ml_latest_small,44,1235,4.649863243103027,"f22,f40,f39"
ml_latest_small,44,1223,4.639336109161377,"f22,f15,f2"
ml_latest_small,44,750,4.625720977783203,"f22,f40,f2"
ml_latest_small,44,908,4.6190290451049805,"f40,f22,f14"
