dataset_name,model_name,user_id,item_id,rank,score,dominant_factors_3,dominant_factors_5,dominant_factors_10,fidelity_at_2,fidelity_at_3,fidelity_at_5,fidelity_at_10
ml_latest_small,coupled_nmf,3,1104,4,1.6792151927947998,"f4,f1,f15","f4,f1,f15,f26,f23","f4,f1,f15,f26,f23,f12,f10,f32,f18,f25",0.10871456563472748,0.15936307609081268,0.24445213377475739,0.4189015328884125
ml_latest_small,coupled_nmf,3,356,5,1.6691335439682007,"f1,f12,f4","f1,f12,f4,f19,f33","f1,f12,f4,f19,f33,f34,f25,f18,f30,f23",0.1496185064315796,0.20044001936912537,0.29024064540863037,0.4781019687652588
ml_latest_small,coupled_nmf,3,1235,6,1.6685032844543457,"f1,f32,f15","f1,f32,f15,f26,f12","f1,f32,f15,f26,f12,f25,f10,f19,f4,f39",0.09408780932426453,0.13905714452266693,0.2216433584690094,0.38916856050491333
ml_latest_small,coupled_nmf,3,1223,7,1.6644742488861084,"f4,f15,f26","f4,f15,f26,f12,f1","f4,f15,f26,f12,f1,f9,f28,f10,f13,f18",0.11213310807943344,0.16018110513687134,0.24193736910820007,0.4092521071434021
ml_latest_small,coupled_nmf,3,2160,8,1.661048173904419,"f26,f12,f4","f26,f12,f4,f32,f1","f26,f12,f4,f32,f1,f25,f15,f18,f28,f9",0.0966709777712822,0.14218109846115112,0.22857429087162018,0.40552204847335815
ml_latest_small,coupled_nmf,3,1945,9,1.6484450101852417,"f4,f12,f15","f4,f12,f15,f26,f23","f4,f12,f15,f26,f23,f32,f25,f18,f6,f9",0.1092870756983757,0.15856434404850006,0.24745316803455353,0.4191228449344635
ml_latest_small,coupled_nmf,3,908,10,1.6465249061584473,"f1,f26,f4","f1,f26,f4,f32,f12","f1,f26,f4,f32,f12,f15,f25,f23,f10,f30",0.10193918645381927,0.14865198731422424,0.23325900733470917,0.41344401240348816
ml_latest_small,coupled_nmf,4,898,1,4.160427093505859,"f21,f3,f30","f21,f3,f30,f33,f29","f21,f3,f30,f33,f29,f20,f22,f31,f6,f8",0.103895403444767,0.14403250813484192,0.2210981845855713,0.3844704329967499
ml_latest_small,coupled_nmf,4,1204,2,4.144308090209961,"f21,f8,f25","f21,f8,f25,f3,f6","f21,f8,f25,f3,f6,f22,f26,f30,f12,f38",0.10154770314693451,0.13995054364204407,0.213125541806221,0.387648344039917
ml_latest_small,coupled_nmf,4,1235,3,4.070055961608887,"f21,f8,f25","f21,f8,f25,f40,f22","f21,f8,f25,f40,f22,f31,f6,f30,f15,f32",0.11158248782157898,0.15196844935417175,0.22431403398513794,0.38853779435157776
ml_latest_small,coupled_nmf,4,527,4,4.065465450286865,"f21,f6,f1","f21,f6,f1,f25,f11","f21,f6,f1,f25,f11,f40,f26,f9,f8,f30",0.127044215798378,0.1746402084827423,0.2671761214733124,0.4628569185733795
ml_latest_small,coupled_nmf,4,246,5,4.055129528045654,"f21,f25,f12","f21,f25,f12,f6,f31","f21,f25,f12,f6,f31,f20,f8,f40,f3,f24",0.11479223519563675,0.15187636017799377,0.22446539998054504,0.3975735008716583
ml_latest_small,coupled_nmf,4,2160,6,4.0489044189453125,"f21,f8,f25","f21,f8,f25,f6,f26","f21,f8,f25,f6,f26,f40,f3,f31,f30,f12",0.10778170824050903,0.14989815652370453,0.22250248491764069,0.3939855396747589
ml_latest_small,coupled_nmf,4,750,7,4.046481132507324,"f21,f31,f40","f21,f31,f40,f6,f38","f21,f31,f40,f6,f38,f29,f22,f24,f35,f2",0.11349686235189438,0.15675269067287445,0.23871088027954102,0.42533981800079346
ml_latest_small,coupled_nmf,4,1225,8,4.04059362411499,"f21,f29,f26","f21,f29,f26,f8,f12","f21,f29,f26,f8,f12,f20,f9,f6,f15,f38",0.12847110629081726,0.1726580262184143,0.256257563829422,0.43161308765411377
ml_latest_small,coupled_nmf,4,1104,9,4.032409191131592,"f21,f3,f8","f21,f3,f8,f15,f29","f21,f3,f8,f15,f29,f40,f25,f6,f26,f31",0.10213915258646011,0.14126606285572052,0.2129829376935959,0.3823338449001312
ml_latest_small,coupled_nmf,4,1233,10,4.0230793952941895,"f21,f6,f31","f21,f6,f31,f25,f15","f21,f6,f31,f25,f15,f9,f26,f12,f8,f3",0.11130571365356445,0.15230658650398254,0.23211540281772614,0.41643431782722473
ml_latest_small,coupled_nmf,5,1204,1,4.350583553314209,"f40,f21,f14","f40,f21,f14,f26,f6","f40,f21,f14,f26,f6,f18,f17,f1,f9,f34",0.06778354942798615,0.09944524616003036,0.16231469810009003,0.3110547661781311
ml_latest_small,coupled_nmf,5,898,2,4.331574440002441,"f40,f21,f33","f40,f21,f33,f1,f37","f40,f21,f33,f1,f37,f23,f20,f14,f24,f30",0.06647789478302002,0.09944089502096176,0.16230644285678864,0.31083860993385315
ml_latest_small,coupled_nmf,5,2959,3,4.3180437088012695,"f16,f17,f14","f16,f17,f14,f40,f6","f16,f17,f14,f40,f6,f26,f38,f5,f39,f9",0.10195997357368469,0.14653022587299347,0.22920414805412292,0.39834243059158325
ml_latest_small,coupled_nmf,5,904,4,4.279025077819824,"f26,f6,f14","f26,f6,f14,f1,f13","f26,f6,f14,f1,f13,f29,f23,f2,f37,f40",0.07274565100669861,0.1074509546160698,0.17343921959400177,0.32070010900497437
ml_latest_small,coupled_nmf,5,908,5,4.278781890869141,"f40,f21,f1","f40,f21,f1,f14,f26","f40,f21,f1,f14,f26,f24,f20,f23,f3,f33",0.08807631582021713,0.12664327025413513,0.19124539196491241,0.3431059420108795
ml_latest_small,coupled_nmf,5,1235,6,4.273209095001221,"f40,f1,f21","f40,f1,f21,f8,f6","f40,f1,f21,f8,f6,f17,f32,f16,f2,f25",0.07665273547172546,0.10987689346075058,0.1699211448431015,0.31487616896629333
ml_latest_small,coupled_nmf,5,1104,7,4.248674392700195,"f1,f40,f23","f1,f40,f23,f21,f15","f1,f40,f23,f21,f15,f6,f26,f4,f17,f18",0.07715198397636414,0.11247549951076508,0.17705510556697845,0.31773072481155396
ml_latest_small,coupled_nmf,5,750,8,4.238471031188965,"f40,f1,f21","f40,f1,f21,f6,f35","f40,f1,f21,f6,f35,f24,f2,f13,f31,f17",0.08812449872493744,0.12532231211662292,0.195536807179451,0.3540276885032654
ml_latest_small,coupled_nmf,5,4973,9,4.2347540855407715,"f1,f17,f6","f1,f17,f6,f31,f40","f1,f17,f6,f31,f40,f26,f14,f18,f23,f8",0.09820806235074997,0.14178986847400665,0.22726188600063324,0.4123722314834595
ml_latest_small,coupled_nmf,5,2160,10,4.232311725616455,"f40,f21,f1","f40,f21,f1,f6,f26","f40,f21,f1,f6,f26,f17,f27,f25,f32,f9",0.07256367057561874,0.1047901064157486,0.16863268613815308,0.31507983803749084
ml_latest_small,coupled_nmf,6,898,1,4.76070499420166,"f4,f23,f20","f4,f23,f20,f33,f10","f4,f23,f20,f33,f10,f12,f22,f1,f27,f28",0.09640325605869293,0.1404152810573578,0.22426845133304596,0.40078970789909363
ml_latest_small,coupled_nmf,6,908,2,4.7422194480896,"f23,f20,f25","f23,f20,f25,f1,f4","f23,f20,f25,f1,f4,f22,f33,f27,f10,f21",0.08896847069263458,0.13064393401145935,0.2119198441505432,0.40096184611320496
ml_latest_small,coupled_nmf,6,1204,3,4.74001932144165,"f12,f10,f25","f12,f10,f25,f4,f22","f12,f10,f25,f4,f22,f23,f20,f8,f34,f28",0.08779935538768768,0.1291123330593109,0.20967893302440643,0.3888576030731201
ml_latest_small,coupled_nmf,6,356,4,4.694352149963379,"f1,f12,f8","f1,f12,f8,f33,f27","f1,f12,f8,f33,f27,f34,f25,f4,f23,f20",0.12723425030708313,0.1792794018983841,0.27954357862472534,0.5011371970176697
ml_latest_small,coupled_nmf,6,904,5,4.674193382263184,"f23,f10,f12","f23,f10,f12,f25,f8","f23,f10,f12,f25,f8,f22,f4,f1,f2,f13",0.09144763648509979,0.13715846836566925,0.22072112560272217,0.40740329027175903
ml_latest_small,coupled_nmf,6,7371,6,4.654596328735352,"f27,f20,f10","f27,f20,f10,f4,f12","f27,f20,f10,f4,f12,f23,f25,f1,f8,f13",0.0952490046620369,0.1399463713169098,0.22440727055072784,0.40473103523254395
ml_latest_small,coupled_nmf,6,1272,7,4.6474409103393555,"f25,f4,f20","f25,f4,f20,f23,f27","f25,f4,f20,f23,f27,f8,f12,f10,f1,f33",0.09481256455183029,0.1389068365097046,0.22024023532867432,0.4007679522037506
ml_latest_small,coupled_nmf,6,1104,8,4.6242218017578125,"f23,f4,f1","f23,f4,f1,f10,f27","f23,f4,f1,f10,f27,f20,f25,f8,f22,f12",0.1031440868973732,0.14685499668121338,0.2287771999835968,0.41129204630851746
ml_latest_small,coupled_nmf,6,246,9,4.614104270935059,"f4,f12,f25","f4,f12,f25,f20,f27","f4,f12,f25,f20,f27,f10,f23,f21,f8,f22",0.09883566200733185,0.1450583040714264,0.23148781061172485,0.4098322093486786
ml_latest_small,coupled_nmf,6,1235,10,4.608590602874756,"f8,f25,f27","f8,f25,f27,f1,f22","f8,f25,f27,f1,f22,f23,f10,f12,f2,f20",0.09002558141946793,0.13198372721672058,0.21126426756381989,0.394360214471817
ml_latest_small,coupled_nmf,7,1204,1,4.270883560180664,"f38,f34,f21","f38,f34,f21,f26,f2","f38,f34,f21,f26,f2,f25,f5,f40,f3,f10",0.09606753289699554,0.13881118595600128,0.22176924347877502,0.38647040724754333
ml_latest_small,coupled_nmf,7,2959,2,4.253368854522705,"f38,f5,f26","f38,f5,f26,f34,f16","f38,f5,f26,f34,f16,f2,f40,f21,f15,f32",0.12383093684911728,0.1734546571969986,0.2645415961742401,0.4557085335254669
ml_latest_small,coupled_nmf,7,908,3,4.2194504737854,"f21,f38,f40","f21,f38,f40,f26,f2","f21,f38,f40,f26,f2,f3,f32,f25,f34,f30",0.09706901013851166,0.14105358719825745,0.22432979941368103,0.41128426790237427
ml_latest_small,coupled_nmf,7,318,4,4.216147422790527,"f38,f34,f2","f38,f34,f2,f26,f36","f38,f34,f2,f26,f36,f5,f21,f3,f40,f7",0.11993633955717087,0.1751270741224289,0.2608495354652405,0.43709030747413635
ml_latest_small,coupled_nmf,7,898,5,4.215719223022461,"f34,f21,f38","f34,f21,f38,f26,f5","f34,f21,f38,f26,f5,f3,f2,f30,f32,f23",0.0872158631682396,0.12717100977897644,0.2013532817363739,0.3720684051513672
ml_latest_small,coupled_nmf,7,1235,6,4.180569171905518,"f38,f2,f21","f38,f2,f21,f32,f25","f38,f2,f21,f32,f25,f40,f34,f26,f5,f15",0.0878019705414772,0.13080433011054993,0.2131338119506836,0.39412999153137207
ml_latest_small,coupled_nmf,7,1198,7,4.175630569458008,"f2,f34,f5","f2,f34,f5,f38,f40","f2,f34,f5,f38,f40,f26,f9,f24,f21,f32",0.13761024177074432,0.20054443180561066,0.2935965359210968,0.46689462661743164
ml_latest_small,coupled_nmf,7,527,8,4.175411701202393,"f34,f2,f21","f34,f2,f21,f26,f25","f34,f2,f21,f26,f25,f27,f40,f38,f32,f9",0.11879744380712509,0.16857925057411194,0.2626136839389801,0.4543479382991791
ml_latest_small,coupled_nmf,7,904,9,4.167840003967285,"f26,f2,f34","f26,f2,f34,f25,f5","f26,f2,f34,f25,f5,f38,f32,f21,f10,f36",0.09697782248258591,0.14079192280769348,0.21894729137420654,0.39381226897239685
ml_latest_small,coupled_nmf,7,2160,10,4.138580799102783,"f21,f26,f34","f21,f26,f34,f25,f32","f21,f26,f34,f25,f32,f38,f40,f27,f2,f5",0.08792956173419952,0.1307399719953537,0.21348093450069427,0.3839125335216522
ml_latest_small,coupled_nmf,8,1204,1,4.507411479949951,"f18,f22,f38","f18,f22,f38,f40,f17","f18,f22,f38,f40,f17,f34,f6,f13,f28,f37",0.07449007779359818,0.10809439420700073,0.1722957193851471,0.3223625421524048
ml_latest_small,coupled_nmf,8,2959,2,4.468517303466797,"f16,f38,f17","f16,f38,f17,f39,f40","f16,f38,f17,f39,f40,f6,f14,f26,f37,f15",0.10318662971258163,0.15197253227233887,0.2355317622423172,0.405874103307724
ml_latest_small,coupled_nmf,8,898,3,4.459131717681885,"f37,f22,f40","f37,f22,f40,f24,f3","f37,f22,f40,f24,f3,f28,f34,f17,f32,f33",0.06832344084978104,0.09993217140436172,0.1616552472114563,0.3036555051803589
ml_latest_small,coupled_nmf,8,904,4,4.433257102966309,"f13,f22,f26","f13,f22,f26,f6,f39","f13,f22,f26,f6,f39,f36,f32,f37,f28,f10",0.07517359405755997,0.10958471149206161,0.17663025856018066,0.32959792017936707
ml_latest_small,coupled_nmf,8,750,5,4.416011333465576,"f40,f38,f22","f40,f38,f22,f39,f13","f40,f38,f22,f39,f13,f24,f6,f1,f17,f35",0.0835593044757843,0.12362226843833923,0.2000390887260437,0.3644993305206299
ml_latest_small,coupled_nmf,8,1235,6,4.413146018981934,"f40,f39,f22","f40,f39,f22,f32,f17","f40,f39,f22,f32,f17,f38,f27,f18,f15,f6",0.07436062395572662,0.11013277620077133,0.17654088139533997,0.32577380537986755
ml_latest_small,coupled_nmf,8,908,7,4.39949893951416,"f40,f22,f24","f40,f22,f24,f3,f32","f40,f22,f24,f3,f32,f21,f38,f39,f1,f26",0.08251307904720306,0.11692431569099426,0.1840554177761078,0.3369056284427643
ml_latest_small,coupled_nmf,8,1104,8,4.386683464050293,"f40,f15,f22","f40,f15,f22,f18,f39","f40,f15,f22,f18,f39,f38,f1,f27,f6,f23",0.06866869330406189,0.10176927596330643,0.16619126498699188,0.3146171569824219
ml_latest_small,coupled_nmf,8,318,9,4.377636432647705,"f13,f38,f36","f13,f38,f36,f6,f37","f13,f38,f36,f6,f37,f16,f34,f40,f17,f26",0.10005424171686172,0.13993336260318756,0.21837088465690613,0.3949292004108429
ml_latest_small,coupled_nmf,8,1223,10,4.376810073852539,"f22,f15,f40","f22,f15,f40,f17,f13","f22,f15,f40,f17,f13,f6,f18,f28,f27,f26",0.07348207384347916,0.1078375056385994,0.17580248415470123,0.3259136974811554
ml_latest_small,coupled_nmf,9,1204,1,4.810249328613281,"f38,f26,f17","f38,f26,f17,f14,f25","f38,f26,f17,f14,f25,f22,f40,f21,f28,f35",0.0642673522233963,0.09491827338933945,0.15504659712314606,0.30252891778945923
ml_latest_small,coupled_nmf,9,2959,2,4.786991119384766,"f16,f38,f17","f16,f38,f17,f14,f5","f16,f38,f17,f14,f5,f26,f40,f6,f36,f39",0.10719753801822662,0.15437309443950653,0.23743630945682526,0.41621413826942444
ml_latest_small,coupled_nmf,9,898,3,4.771782875061035,"f3,f36,f37","f3,f36,f37,f33,f20","f3,f36,f37,f33,f20,f21,f28,f5,f40,f14",0.062472231686115265,0.09352340549230576,0.15492938458919525,0.3001030385494232
ml_latest_small,coupled_nmf,9,904,4,4.739297866821289,"f26,f36,f14","f26,f36,f14,f13,f6","f26,f36,f14,f13,f6,f5,f25,f28,f22,f10",0.07408487051725388,0.10702565312385559,0.16937343776226044,0.320619136095047
ml_latest_small,coupled_nmf,9,1235,5,4.708286762237549,"f40,f35,f25","f40,f35,f25,f16,f17","f40,f35,f25,f16,f17,f38,f21,f27,f15,f22",0.06836644560098648,0.10004723817110062,0.16137021780014038,0.30889075994491577
ml_latest_small,coupled_nmf,9,908,6,4.699553489685059,"f40,f21,f3","f40,f21,f3,f26,f14","f40,f21,f3,f26,f14,f25,f22,f20,f38,f24",0.0775013118982315,0.1125916838645935,0.17634277045726776,0.3283989727497101
ml_latest_small,coupled_nmf,9,318,7,4.692595481872559,"f36,f13,f38","f36,f13,f38,f16,f14","f36,f13,f38,f16,f14,f2,f6,f37,f26,f17",0.09034024924039841,0.13392385840415955,0.2151522934436798,0.3916412591934204
ml_latest_small,coupled_nmf,9,750,8,4.6798601150512695,"f35,f40,f38","f35,f40,f38,f21,f22","f35,f40,f38,f21,f22,f6,f2,f24,f13,f39",0.08093827962875366,0.11990068107843399,0.18601840734481812,0.34408116340637207
ml_latest_small,coupled_nmf,9,1104,9,4.679161071777344,"f15,f40,f35","f15,f40,f35,f36,f38","f15,f40,f35,f36,f38,f26,f3,f21,f1,f5",0.06577452272176743,0.0969058945775032,0.15741382539272308,0.30353209376335144
ml_latest_small,coupled_nmf,9,1223,10,4.660711288452148,"f15,f17,f22","f15,f17,f22,f40,f26","f15,f17,f22,f40,f26,f28,f35,f2,f6,f27",0.06848520785570145,0.10001936554908752,0.16275399923324585,0.30982622504234314
ml_latest_small,coupled_nmf,10,898,1,3.687011241912842,"f4,f28,f10","f4,f28,f10,f29,f24","f4,f28,f10,f29,f24,f12,f23,f33,f1,f22",0.12561561167240143,0.1730601042509079,0.2594561278820038,0.43574410676956177
ml_latest_small,coupled_nmf,10,1204,2,3.677340030670166,"f4,f28,f10","f4,f28,f10,f25,f12","f4,f28,f10,f25,f12,f35,f22,f34,f8,f24",0.11291015148162842,0.16476742923259735,0.250781387090683,0.4267106354236603
ml_latest_small,coupled_nmf,10,7371,3,3.637056589126587,"f4,f10,f28","f4,f10,f28,f29,f35","f4,f10,f28,f29,f35,f25,f12,f15,f24,f27",0.114495187997818,0.16617096960544586,0.2554105520248413,0.44290825724601746
ml_latest_small,coupled_nmf,10,1223,4,3.636441707611084,"f4,f28,f29","f4,f28,f29,f10,f15","f4,f28,f29,f10,f15,f12,f22,f25,f35,f8",0.12877927720546722,0.17707401514053345,0.26240915060043335,0.44954705238342285
ml_latest_small,coupled_nmf,10,904,5,3.6356916427612305,"f28,f10,f4","f28,f10,f4,f29,f25","f28,f10,f4,f29,f25,f12,f8,f13,f23,f22",0.110771544277668,0.16359713673591614,0.2585528492927551,0.452440083026886
ml_latest_small,coupled_nmf,10,1104,6,3.5921173095703125,"f4,f10,f29","f4,f10,f29,f23,f1","f4,f10,f29,f23,f1,f15,f35,f25,f8,f28",0.1206846535205841,0.1645607054233551,0.2496902197599411,0.43811869621276855
ml_latest_small,coupled_nmf,10,246,7,3.587716579437256,"f4,f25,f10","f4,f25,f10,f28,f12","f4,f25,f10,f28,f12,f35,f24,f29,f15,f8",0.12010619044303894,0.16855357587337494,0.26247620582580566,0.45209112763404846
ml_latest_small,coupled_nmf,10,922,8,3.5828726291656494,"f4,f29,f10","f4,f29,f10,f28,f12","f4,f29,f10,f28,f12,f25,f24,f35,f1,f23",0.12325214594602585,0.16902147233486176,0.25310373306274414,0.44280633330345154
ml_latest_small,coupled_nmf,10,76093,9,3.5632219314575195,"f4,f10,f24","f4,f10,f24,f15,f25","f4,f10,f24,f15,f25,f8,f29,f12,f35,f28",0.13801823556423187,0.18610069155693054,0.27074936032295227,0.4688109755516052
ml_latest_small,coupled_nmf,10,2160,10,3.5530953407287598,"f4,f28,f25","f4,f28,f25,f10,f12","f4,f28,f25,f10,f12,f24,f8,f29,f35,f1",0.11267757415771484,0.16094385087490082,0.24516451358795166,0.43068888783454895
ml_latest_small,coupled_nmf,11,1204,1,4.929359436035156,"f38,f18,f21","f38,f18,f21,f9,f22","f38,f18,f21,f9,f22,f28,f17,f26,f34,f1",0.06764564663171768,0.0995662733912468,0.16324250400066376,0.31163644790649414
ml_latest_small,coupled_nmf,11,898,2,4.890435218811035,"f33,f21,f1","f33,f21,f1,f30,f4","f33,f21,f1,f30,f4,f28,f22,f3,f24,f37",0.06852427124977112,0.1002824679017067,0.16340596973896027,0.3097081184387207
ml_latest_small,coupled_nmf,11,904,3,4.825392246246338,"f26,f1,f22","f26,f1,f22,f2,f28","f26,f1,f22,f2,f28,f14,f29,f8,f12,f13",0.06981313973665237,0.1018664687871933,0.16483992338180542,0.31090810894966125
ml_latest_small,coupled_nmf,11,1235,4,4.821077346801758,"f1,f21,f8","f1,f21,f8,f38,f22","f1,f21,f8,f38,f22,f27,f2,f35,f17,f25",0.06865428388118744,0.10039987415075302,0.1626683622598648,0.312363862991333
ml_latest_small,coupled_nmf,11,2959,5,4.816461563110352,"f16,f38,f17","f16,f38,f17,f14,f26","f16,f38,f17,f14,f26,f39,f9,f5,f6,f1",0.10612055659294128,0.15335369110107422,0.22810867428779602,0.3905537724494934
ml_latest_small,coupled_nmf,11,908,6,4.811298847198486,"f21,f1,f3","f21,f1,f3,f22,f33","f21,f1,f3,f22,f33,f40,f38,f24,f30,f26",0.07822368294000626,0.11115555465221405,0.1759030967950821,0.33181607723236084
ml_latest_small,coupled_nmf,11,1104,7,4.778217315673828,"f1,f21,f38","f1,f21,f38,f4,f27","f1,f21,f38,f4,f27,f18,f23,f22,f35,f26",0.07203534245491028,0.1036621555685997,0.1644466370344162,0.30696022510528564
ml_latest_small,coupled_nmf,11,2160,8,4.771926403045654,"f21,f27,f1","f21,f27,f1,f9,f17","f21,f27,f1,f9,f17,f25,f28,f26,f18,f8",0.0667283684015274,0.09904581308364868,0.16086232662200928,0.3085460960865021
ml_latest_small,coupled_nmf,11,750,9,4.771579265594482,"f1,f38,f35","f1,f38,f35,f21,f22","f1,f38,f35,f21,f22,f24,f2,f40,f39,f17",0.08300299197435379,0.11972757428884506,0.19098053872585297,0.35082536935806274
ml_latest_small,coupled_nmf,11,1223,10,4.764176845550537,"f22,f9,f17","f22,f9,f17,f4,f28","f22,f9,f17,f4,f28,f2,f27,f26,f1,f29",0.06696394830942154,0.09979595243930817,0.16369886696338654,0.3104206323623657
ml_latest_small,coupled_nmf,12,1204,1,5.585182189941406,"f26,f18,f12","f26,f18,f12,f30,f28","f26,f18,f12,f30,f28,f6,f19,f13,f21,f38",0.06967893987894058,0.10085583478212357,0.16233594715595245,0.30114638805389404
ml_latest_small,coupled_nmf,12,898,2,5.561429500579834,"f30,f26,f37","f30,f26,f37,f28,f23","f30,f26,f37,f28,f23,f4,f11,f33,f36,f12",0.0683867335319519,0.09946209192276001,0.16020962595939636,0.3062656819820404
ml_latest_small,coupled_nmf,12,904,3,5.533807754516602,"f26,f13,f36","f26,f13,f36,f12,f6","f26,f13,f36,f12,f6,f28,f30,f23,f14,f8",0.07973480969667435,0.11332102864980698,0.17682820558547974,0.326366126537323
